timestamp,event_id,user,action,resource,status,anomaly_score
1755994404.468476,7411,user1,file_access,resource_77,timeout,0.14780367261606372
1755861690.468769,9939,user2,login,resource_52,success,0.08818319302297568
1755646428.469062,7712,service,login,resource_6,success,0.1330526063113396
1755912967.469382,7299,user2,file_access,resource_27,success,0.04201877668727525
1755810415.469676,2753,user2,process_start,resource_31,denied,0.1680947730171477
1755935499.46997,1825,service,logout,resource_66,success,0.46617999002566435
1755657630.470283,8364,user1,network_access,resource_65,failed,0.35183411014300203
1755483191.470601,3241,user1,logout,resource_36,success,0.16554254039394492
1755542074.470895,6390,service,network_access,resource_65,success,0.14373508457541923
1755989409.47119,5934,admin,login,resource_17,timeout,0.19663565333756336
1755678898.47151,6891,user2,login,resource_68,failed,0.2908251791140696
1755992332.471805,6652,user2,file_access,resource_20,success,0.1778789033966198
1755505887.472098,6933,user2,network_access,resource_54,success,0.0030652898331676283
1755560610.472412,6156,user2,process_start,resource_7,failed,0.30763526844663963
1755900615.472709,5438,admin,network_access,resource_6,success,0.0023787234316913876
1755483587.473011,9702,user1,network_access,resource_20,success,0.07161377554999573
1755797846.47334,3025,user2,logout,resource_56,denied,0.07984787416856219
1755818211.473636,3175,guest,process_start,resource_50,success,0.34079481797404393
1755424464.47397,3083,user2,login,resource_55,success,0.1339791871078542
1755845996.474265,8565,user1,file_access,resource_15,success,0.13098040135243796
1755472659.474559,4271,user2,network_access,resource_53,timeout,0.0010766462516448529
1755540829.474876,8680,service,login,resource_56,success,0.11970047031967686
1755469048.475173,5165,user2,network_access,resource_85,failed,0.3443257514794734
1755697105.475469,1015,user2,file_access,resource_1,timeout,0.48725930995806893
1755599722.475764,1078,user2,network_access,resource_88,success,0.31652027232754837
1755946326.478229,7999,service,process_start,resource_75,success,0.12021582754435037
1755535080.478561,5105,user1,network_access,resource_15,success,0.10681390525163914
1755452090.479103,3107,service,network_access,resource_3,timeout,0.014004484877072088
1755925607.479436,8189,user2,logout,resource_80,failed,0.27419307893615485
1755483497.479758,7721,user1,network_access,resource_75,success,0.02885034643122386
1755694636.48024,2826,service,login,resource_56,success,0.037741600948710465
1755433641.481779,3944,user1,network_access,resource_54,success,0.08908868377346309
1755422510.482437,8489,user1,logout,resource_32,success,0.13103229242392841
1755555042.482758,5475,user1,file_access,resource_15,success,0.09483520908149848
1755912503.483245,9263,user2,login,resource_75,success,0.19763464931061545
1755493024.483742,1761,service,login,resource_94,failed,0.6231470894446928
1755994242.484079,7428,user2,file_access,resource_17,success,0.016363798588920498
1755740946.48445,2269,user1,process_start,resource_89,success,0.12813163716582723
1755960061.485059,3151,user1,logout,resource_43,success,0.08109805936104103
1755495564.485642,7614,service,network_access,resource_96,success,0.06722508745594484
1755874323.485959,9643,user1,file_access,resource_21,success,0.12959517958510555
1755511854.486265,3332,user1,file_access,resource_78,success,0.11519336308245015
1755975755.486596,9741,user2,process_start,resource_93,timeout,0.19872506305833357
1755675884.486897,3365,user2,network_access,resource_31,success,0.16886711570408414
1755554750.487198,6607,user2,network_access,resource_23,failed,0.2526879626931347
1755442530.487522,5975,user2,logout,resource_31,failed,0.2642570558271207
1755906473.487823,8882,admin,logout,resource_65,success,0.09831393786860594
1755785804.488122,2243,user2,network_access,resource_78,success,0.0779284954929592
1755431837.488443,1050,admin,process_start,resource_4,success,0.4171361864136258
1755562430.488756,6852,user2,process_start,resource_47,success,0.06851867233480953
1755997976.489056,5543,admin,file_access,resource_78,timeout,0.13692370719599964
1755696668.489371,4950,user1,file_access,resource_38,success,0.13847504100023572
1755950571.489671,8067,user1,network_access,resource_5,success,0.10001047782924094
1755522867.489965,6470,service,login,resource_58,success,0.038769152822050915
1755625779.490258,8950,user2,login,resource_28,failed,0.27463234245500334
1755467204.490575,5045,user2,process_start,resource_43,failed,0.313765919753782
1755491370.490872,3875,service,logout,resource_27,failed,0.27212057902836756
1755482576.491165,8811,user1,login,resource_59,success,0.025768789998339005
1755968316.491492,8309,service,file_access,resource_1,success,0.01725377795789449
1755420822.491786,7469,user1,logout,resource_17,denied,0.017050896711412158
1755578709.492087,2487,user1,process_start,resource_76,success,0.15184023461532872
1755648821.492408,1047,service,file_access,resource_49,success,0.3232619407455982
1755677198.493677,7170,user2,file_access,resource_9,success,0.1972277261287985
1755667274.494346,7896,user2,process_start,resource_61,failed,0.3886687230280305
1755980786.494767,7929,service,file_access,resource_61,denied,0.06863327371042223
1755490391.495118,7160,user2,logout,resource_43,success,0.17350097107605564
1755485454.495418,4839,service,network_access,resource_36,success,0.0028313078233986213
1755463121.495834,8914,user2,process_start,resource_55,success,0.054719119598913804
1755733182.496431,3148,user2,process_start,resource_81,success,0.17921409768668486
1755681132.497044,5561,user2,file_access,resource_56,success,0.17467224792145192
1755644839.497575,4429,user1,file_access,resource_72,success,0.1200147810356051
1755459926.497883,1563,user2,network_access,resource_54,success,0.4722762309093145
1756001142.498219,2874,user2,logout,resource_78,success,0.14545004515980384
1755810910.498594,5454,user1,process_start,resource_30,success,0.16657132462516908
1755620950.498906,4003,service,process_start,resource_4,success,0.13661777169425493
1755772603.499227,9407,guest,login,resource_33,success,0.00877331034922455
1755521623.499527,4939,user1,logout,resource_94,timeout,0.0369954080377984
1755910054.499825,4151,service,logout,resource_92,success,0.09519030256696792
1755431173.500148,6966,service,logout,resource_59,success,0.036750769876377334
1755778110.500445,2817,service,network_access,resource_22,success,0.173581436502931
1755414260.500744,5412,admin,login,resource_13,success,0.07601627892067511
1755985546.501064,8378,service,login,resource_39,success,0.16325521364514517
1755708905.501381,4960,service,network_access,resource_4,timeout,0.07915093629475178
1755657919.501684,8348,guest,process_start,resource_99,success,0.40809251761073684
1756001747.502007,4649,user2,file_access,resource_52,timeout,0.07826539802546731
1755516106.502303,5717,user1,file_access,resource_59,success,0.0937544203922808
1755412776.502597,3425,service,file_access,resource_43,success,0.0468271285848566
1755996306.502891,6299,user1,login,resource_38,success,0.08232885459395754
1755660580.503212,7298,user1,login,resource_74,success,0.19618876031509613
1755743890.503506,1308,service,login,resource_48,success,0.44399861444825095
1755746415.5038,1344,user2,process_start,resource_4,success,0.3402963501324856
1755692586.504128,5104,service,login,resource_19,success,0.0051772354024721915
1755871903.504451,3799,service,logout,resource_75,success,0.16433870407344464
1755710182.50476,6322,user2,process_start,resource_82,success,0.03194996029649042
1755858770.505155,8633,user1,file_access,resource_10,success,0.028824047906685826
1755816839.505543,4236,service,process_start,resource_18,failed,0.2582566246773052
1755414378.505841,3574,service,network_access,resource_33,failed,0.3540859244160883
1755665706.506136,5747,user2,file_access,resource_5,success,0.14421401833343522
1755762377.50643,9147,user2,login,resource_5,success,0.045727092978032596
1755609166.506756,4415,service,network_access,resource_5,failed,0.38683694387234285
1755763282.507059,5544,user1,logout,resource_36,success,0.1275685706088268
1755889681.507358,9098,user1,file_access,resource_98,success,0.06700524014431974
1755466554.507684,8931,user1,login,resource_78,success,0.11655559837687453
1755993425.50799,5324,admin,file_access,resource_44,success,0.09333486664132572
1755502822.508283,7676,service,file_access,resource_39,success,0.168895527222153
1755500031.508599,1714,service,process_start,resource_76,success,0.42931874957226956
1755718024.508896,6760,user1,logout,resource_95,success,0.04924272531020562
1755912881.50919,4016,user2,network_access,resource_29,success,0.010028922433435339
1755492363.510473,2560,user1,network_access,resource_8,success,0.013502105984248192
1755541867.511425,8052,service,login,resource_18,success,0.04830183061661051
1755751211.512124,3215,admin,logout,resource_66,denied,0.06996657879830397
1755835488.513293,4329,admin,network_access,resource_90,failed,0.20038140404207536
1755570735.514103,1478,user2,login,resource_30,success,0.4774583583926703
1755908475.514723,2181,user1,process_start,resource_87,success,0.08416991496456112
1755643275.515106,2342,user2,login,resource_40,success,0.07479021721956434
1755815239.515426,8405,user1,process_start,resource_16,success,0.1215060494899784
1755660880.515727,3484,user1,file_access,resource_86,failed,0.2781841911180597
1755628870.516045,4277,user1,login,resource_20,success,0.10547536081162688
1755852205.516349,4144,user1,process_start,resource_43,success,0.10635660663337128
1755803489.516646,8465,user2,login,resource_56,failed,0.22562667265035533
1755509508.516941,4298,service,logout,resource_39,success,0.08821073869008003
1755864503.517235,4032,user1,file_access,resource_51,success,0.07907690300879558
1755403579.517529,9117,service,file_access,resource_71,success,0.19988856163578786
1756004850.517824,7052,user1,network_access,resource_56,success,0.019354851116432384
1755797661.518131,3546,user1,process_start,resource_83,failed,0.2236541967124667
1755823213.518427,7124,user2,file_access,resource_40,success,0.09771538962828151
1755732345.518722,5652,user2,network_access,resource_13,success,0.19927722831015188
1755954524.519016,6143,user1,process_start,resource_74,success,0.10791633967190838
1755449926.519311,2421,user1,login,resource_54,success,0.1666141956369742
1755750896.519604,2712,service,logout,resource_55,success,0.19781215479538816
1755714028.519898,8359,service,process_start,resource_43,timeout,0.10930895443141385
1755456130.520193,6828,user1,network_access,resource_60,failed,0.33850452770695416
1755586179.520487,7258,user2,file_access,resource_95,success,0.14604544556005639
1755632619.520783,2501,user1,file_access,resource_90,success,0.05576160641388122
1755613686.521076,7799,user2,login,resource_39,success,0.10954471740588781
1755868957.521406,4580,service,login,resource_62,success,0.1697661596342508
1755638935.521704,5775,admin,file_access,resource_46,timeout,0.11317140980035008
1755586734.521999,8183,guest,file_access,resource_84,failed,0.5876555597856358
1755688206.522294,8396,user2,network_access,resource_99,failed,0.32987958344552626
1755531745.522588,5723,service,network_access,resource_5,success,0.13052179631837002
1755452402.522882,2994,service,login,resource_59,success,0.16073744761884998
1755634831.523174,9204,user1,file_access,resource_30,success,0.0915183722036749
1755448241.523466,2770,user1,file_access,resource_42,success,0.009072923581648618
1755969518.523758,9244,user2,file_access,resource_24,success,0.08350733396286392
1755972456.524087,2428,user2,file_access,resource_93,success,0.15473775495417325
1755826539.524413,6409,user2,process_start,resource_85,success,0.17771262024323442
1755748222.524711,7455,user1,file_access,resource_95,success,0.028163691542427174
1755507460.525005,1599,user2,network_access,resource_52,success,0.31027807439310845
1755714825.525297,6544,service,logout,resource_54,success,0.1141309284773337
1755927968.525839,8171,user1,network_access,resource_53,success,0.13520001583953153
1755624056.528939,8991,user1,process_start,resource_23,success,0.13731572214804663
1755710679.529557,4393,service,network_access,resource_88,success,0.185431190207861
1755808217.530146,4114,user1,process_start,resource_7,timeout,0.09018832989033457
1755945141.530647,8360,user1,logout,resource_64,success,0.05846360162795037
1755619244.531146,3950,user1,process_start,resource_68,success,0.14075140901978234
1755660530.531654,4397,user1,file_access,resource_41,success,0.10401754191984652
1755553623.532146,4055,user1,login,resource_85,success,0.19935243485293772
1755910819.532641,6538,user1,logout,resource_62,success,0.010357085080442842
1755891398.533128,1150,user1,process_start,resource_52,success,0.37155912961509413
1755807773.533619,9567,user2,network_access,resource_63,success,0.1772242285480463
1755502676.534117,4256,user2,network_access,resource_16,success,0.08990796475695076
1755802470.53463,7529,user2,logout,resource_68,success,0.11254552752870638
1755539623.535129,4473,user1,network_access,resource_52,success,0.19880223595545565
1755700038.535595,2231,user2,process_start,resource_36,failed,0.35969279628768885
1755504071.536062,8438,user1,logout,resource_91,success,0.07440617734029036
1755531474.536532,4625,user2,login,resource_80,failed,0.2841546808991808
1755667653.537012,8904,user2,network_access,resource_93,success,0.023056417490188788
1755905938.537527,7084,user2,logout,resource_21,success,0.06092320989125946
1755922223.538005,9680,user1,process_start,resource_79,success,0.07907389639469234
1756002810.538478,3508,user1,login,resource_27,failed,0.3365451616695734
1755763550.538945,2269,user2,process_start,resource_39,success,0.1641765460498382
1755902862.539456,6535,service,logout,resource_19,timeout,0.15765263898020426
1755583757.539976,5085,admin,login,resource_40,success,0.15708789795996211
1755533973.540472,6245,user2,process_start,resource_54,success,0.044835557096996916
1755801538.540997,2562,guest,file_access,resource_27,success,0.34056795225283154
1755982453.541476,4905,admin,network_access,resource_74,success,0.09143722918412661
1755489573.541935,9033,user2,process_start,resource_51,success,0.1464730791046986
1755465029.542405,3731,user1,file_access,resource_73,success,0.08452198430712368
1755644731.543574,2251,user1,process_start,resource_42,success,0.1501796922742872
1755563697.544417,9016,admin,login,resource_57,success,0.1137208239207189
1755814043.546481,5119,user1,process_start,resource_76,success,0.08647173916295088
1755479826.54772,6097,guest,logout,resource_38,timeout,0.12494916985615896
1755865757.548321,7754,user2,process_start,resource_22,success,0.08434964593706024
1755647869.548834,4209,user2,logout,resource_29,success,0.10990592754351079
1755786722.549326,2685,guest,process_start,resource_41,success,0.4477508654201139
1755710022.549819,7022,user2,logout,resource_32,timeout,0.028660058902319287
1755689243.550299,5337,service,network_access,resource_99,timeout,0.04851675965204871
1755447461.550794,7729,user2,logout,resource_12,timeout,0.029257136166144605
1755530533.551324,7404,user2,process_start,resource_5,failed,0.22759252565026594
1755430760.551807,7145,user1,logout,resource_79,success,0.18502910335108347
1755933041.5523,4163,guest,process_start,resource_6,success,0.3862267832543575
1755420935.552785,8945,user1,network_access,resource_41,failed,0.2064285055645522
1755480497.553266,1820,user1,file_access,resource_88,success,0.3282102536639646
1755742006.553745,4639,user1,file_access,resource_8,failed,0.25558635484275766
1755954650.55422,6021,user1,file_access,resource_62,success,0.0059751905866227036
1755565763.554697,7570,guest,process_start,resource_71,success,0.4035878624613229
1755716751.555178,2340,user2,login,resource_56,success,0.03379695586429334
1755594214.555656,5668,user1,file_access,resource_6,success,0.1781869938466848
1755647064.556127,2786,user2,login,resource_89,timeout,0.09878391685631888
1755573972.556602,4868,user2,logout,resource_55,success,0.14277700027890824
1755794830.557071,9619,service,file_access,resource_60,success,0.07829219336348743
1755899210.55755,3440,user1,process_start,resource_2,success,0.13778420157843133
1755790277.558017,5612,user2,process_start,resource_10,success,0.03558620004645803
1755866467.558452,3884,user2,logout,resource_34,success,0.022029909477063514
1755560273.558788,5545,user1,login,resource_31,success,0.16868688409915775
1755448947.559109,6869,guest,logout,resource_21,success,0.09787663251445607
1755578945.559409,4955,guest,file_access,resource_65,failed,0.6450878277427081
1755459784.560597,8217,user2,network_access,resource_30,success,0.16960686402424457
1755931297.563106,8239,user1,logout,resource_34,success,0.15254079064762294
1755599037.563673,7844,admin,network_access,resource_93,success,0.05482060745166604
1755616355.564108,8827,user2,login,resource_19,success,0.14778199282817026
1755458746.56443,2759,user2,network_access,resource_24,denied,0.1238992881152927
1755430266.564845,5998,user1,network_access,resource_36,failed,0.20943527269571946
1755536270.565211,2019,user2,process_start,resource_91,success,0.16562044941770038
1755478176.565561,4223,user1,process_start,resource_53,timeout,0.049659961271885905
1755833814.56595,8128,user2,process_start,resource_45,success,0.13848866001460833
1755441943.566252,6970,user1,file_access,resource_82,success,0.074100507360119
1755718315.566549,2601,user2,logout,resource_4,success,0.05483073412069459
1755776341.566844,1624,admin,logout,resource_63,denied,0.42713127972225595
1755440607.567157,9284,user2,process_start,resource_45,success,0.046008212594028965
1755547190.567459,6185,user1,login,resource_69,success,0.0440289480770973
1755405105.567753,5449,user1,process_start,resource_76,success,0.1330162880000258
1755764867.568047,8305,user2,logout,resource_32,success,0.15914786890714888
1755767319.56834,7445,user2,login,resource_75,failed,0.30866037986081635
1755460289.568635,7086,user1,file_access,resource_62,timeout,0.1167984422985861
1755820632.56893,9409,user1,network_access,resource_41,success,0.16356182012587822
1755811172.569224,5632,user1,file_access,resource_33,success,0.1795670285004275
1755692398.569518,6264,admin,process_start,resource_14,success,0.1307807953734019
1755762714.569822,3100,guest,logout,resource_1,success,0.17467101455887807
1755817171.570118,5858,user1,process_start,resource_86,success,0.15763282351211502
1755607102.570418,9250,user2,network_access,resource_5,success,0.14129950513496894
1755953047.570716,5717,guest,network_access,resource_51,failed,0.3766343116103655
1755812264.57101,7800,user1,file_access,resource_59,failed,0.38523587158454503
1755487666.571305,4601,service,process_start,resource_69,success,0.05075866718799123
1755894401.5716,3289,admin,network_access,resource_91,success,0.053366047996713566
1755658526.571894,3439,admin,file_access,resource_38,success,0.1911999545857404
1755547863.572196,8197,service,file_access,resource_53,success,0.0005320240397096887
1755723494.572494,7199,user1,file_access,resource_12,failed,0.29226936375192636
1755496935.572788,4234,user2,login,resource_5,denied,0.1952598962223703
1755848498.573082,8750,service,login,resource_36,success,0.02939745458080383
1755564960.573377,9497,user2,process_start,resource_98,success,0.05872368917682483
1755648134.573674,4120,admin,logout,resource_70,success,0.1861465602890941
1755983007.573966,3205,service,logout,resource_74,success,0.1689956117704111
1755823036.574258,2436,service,network_access,resource_72,success,0.04886754556734499
1755812147.574553,4142,guest,process_start,resource_19,success,0.40981465763027186
1755863167.574901,9147,user2,login,resource_90,success,0.07239384610115995
1755914494.5752,6667,guest,login,resource_78,success,0.08719267891133309
1755801292.575493,6716,guest,login,resource_80,success,0.1686592541932247
1755782409.575814,8691,guest,network_access,resource_66,success,0.07160082936300738
1755569330.576109,5431,service,process_start,resource_38,success,0.09397704872646269
1755984164.577865,7086,user1,network_access,resource_11,timeout,0.19759389609068945
1755515193.578592,4781,guest,login,resource_39,failed,0.26644529778887466
1755832346.57912,8443,user2,process_start,resource_92,timeout,0.1997814344437674
1755692067.57948,3891,user2,file_access,resource_22,success,0.19741083140180482
1755964547.579797,3223,user2,process_start,resource_19,failed,0.31326521061541424
1755601212.580099,8045,user2,login,resource_4,success,0.18206480562609834
1755586557.580399,3687,user1,login,resource_81,failed,0.30376422632171474
1755837460.580751,6379,service,logout,resource_26,timeout,0.08020119297902639
1755412326.581136,6309,service,logout,resource_98,success,0.1532179360827495
1755955355.581435,6994,user2,process_start,resource_67,success,0.0720163298894847
1755601027.58173,8432,user2,process_start,resource_27,timeout,0.1336174849839926
1755889735.582022,4342,guest,login,resource_93,success,0.05880877446057451
1755490433.582335,5088,user2,network_access,resource_80,success,0.13397717517778338
1755548064.582629,4664,user2,process_start,resource_31,success,0.096535694241808
1755850808.582922,9783,guest,logout,resource_23,timeout,0.18131023947534108
1755486474.583218,7500,service,file_access,resource_7,success,0.08659196336470439
1755762768.583511,4825,user1,logout,resource_54,success,0.07365000224509506
1755990362.583803,2081,guest,file_access,resource_23,success,0.38069400901748196
1755589156.584096,7240,user2,network_access,resource_9,failed,0.38822216619340455
1755469682.584388,3778,admin,process_start,resource_66,failed,0.212415939362196
1755883207.584683,6813,service,network_access,resource_64,failed,0.23425549471626667
1755512043.584991,9827,user1,file_access,resource_40,timeout,0.1857505429893908
1756003092.585285,7179,user2,logout,resource_37,success,0.17342005424531426
1755681606.585589,6293,user2,logout,resource_36,failed,0.36868963288926815
1755817205.585882,5544,user2,file_access,resource_50,success,0.08740200811550108
1755867920.586214,7431,user2,file_access,resource_91,success,0.13640568181267712
1755738795.586581,3813,user2,network_access,resource_80,failed,0.27185868337409486
1755966224.586975,9955,user2,process_start,resource_58,failed,0.3721929562642218
1755881536.587272,4570,user1,login,resource_81,success,0.17924414404403202
1755818743.587566,1802,user2,logout,resource_19,denied,0.3875745674537268
1755548982.58786,2178,user2,network_access,resource_75,success,0.16465757478374907
1755889085.588153,2158,user1,process_start,resource_29,success,0.1999547608290263
1755573267.588446,4219,user1,network_access,resource_96,success,0.025396688559331995
1755570696.588738,1566,user2,process_start,resource_73,failed,0.6140496652131411
1755880552.589031,4290,service,login,resource_48,success,0.11778044735385565
1755578780.589323,2312,user1,network_access,resource_64,failed,0.2551903179341888
1755700626.589615,2584,guest,file_access,resource_58,success,0.3226388682861024
1755453049.589919,3897,guest,login,resource_9,success,0.014289909941434998
1755898340.590219,2201,user2,network_access,resource_87,success,0.03325985330332304
1755521270.590511,1753,user2,network_access,resource_76,success,0.3184332235885276
1755878243.590803,6924,guest,login,resource_17,success,0.09811769479826338
1755665672.591097,4166,admin,file_access,resource_50,success,0.03847140756706609
1755841450.591391,3068,admin,login,resource_28,success,0.043472025859602414
1755406534.591683,1044,service,network_access,resource_24,success,0.35880681854595786
1755500535.591987,1206,service,logout,resource_3,failed,0.6082505511531392
1755626081.592283,9346,user2,login,resource_85,failed,0.28143941519306054
1755935723.592761,5900,user2,process_start,resource_8,timeout,0.04672638036305421
1755651572.593114,6691,service,logout,resource_37,success,0.0967158005570094
1755541638.594466,3535,user2,login,resource_64,success,0.10081554319760305
1755893780.595635,9709,guest,network_access,resource_16,failed,0.34591524354833947
1755965546.59636,3871,user1,login,resource_29,failed,0.2324046175675379
1755749480.59673,7571,service,process_start,resource_74,failed,0.2292839822156486
1755843481.597204,1356,admin,network_access,resource_77,success,0.4566250487106358
1755748752.597638,9299,guest,logout,resource_98,success,0.039043305737210314
1755774244.598113,5615,service,file_access,resource_30,success,0.05805457555912866
1755463498.598436,9929,user1,process_start,resource_96,failed,0.30272745144225266
1755899474.598739,4881,user1,process_start,resource_45,success,0.10006801948242501
1755845929.599064,3459,user2,file_access,resource_50,success,0.025824284581452184
1755457083.599361,2640,service,logout,resource_15,denied,0.17467181963732548
1755641554.599659,5222,user1,file_access,resource_82,success,0.1217276626351722
1755720451.599977,8215,user1,process_start,resource_6,success,0.11179792526137644
1755719788.600273,4132,user2,process_start,resource_90,success,0.1763413035156397
1755693073.600569,7171,user2,file_access,resource_34,success,0.017146686350516884
1755594988.600895,9518,admin,network_access,resource_98,success,0.17055552217378026
1755741527.601195,8869,user1,process_start,resource_7,failed,0.3553202764280339
1755514763.601497,5709,admin,login,resource_48,success,0.0018946826894945313
1755795861.601797,9053,service,process_start,resource_32,success,0.1795514474008597
1755646198.602115,6856,user1,process_start,resource_11,success,0.1317879618123007
1755410266.602411,2994,admin,login,resource_51,success,0.09219913252877412
1755964191.602704,9274,user2,logout,resource_13,success,0.14665330589149758
1755404342.603018,7624,user1,file_access,resource_35,success,0.014673038399009797
1755545205.603317,9679,user2,network_access,resource_55,failed,0.3778508784849607
1755694709.603616,8741,user1,file_access,resource_27,failed,0.376774843157923
1755868709.603937,3979,service,logout,resource_97,timeout,0.04458641516260223
1755507876.604233,1025,user1,network_access,resource_72,timeout,0.478941839105759
1755623945.604526,5812,user2,file_access,resource_48,success,0.05572344050600273
1755942236.604818,1710,service,file_access,resource_81,failed,0.5050380299597637
1755474482.605113,8969,guest,file_access,resource_56,success,0.44878618266892834
1755547513.605496,3803,service,network_access,resource_86,denied,0.15373692010713752
1755517097.605806,8410,user1,file_access,resource_54,success,0.19113682029334883
1755682433.606102,6895,user2,logout,resource_86,success,0.009937855837758504
1755991482.606417,7651,user1,logout,resource_56,success,0.007994808838658773
1755853673.606796,9455,user1,file_access,resource_9,success,0.007335546751412303
1755694679.607093,6179,user2,file_access,resource_24,success,0.0774159118070804
1755884975.607404,5642,user2,login,resource_24,failed,0.27961250139579247
1755772949.607969,9946,service,logout,resource_13,denied,0.007623516583026225
1755970432.608314,2813,user2,logout,resource_85,success,0.1782395476186511
1755630555.608665,9836,guest,logout,resource_39,success,0.16770282221945665
1755845352.608963,9451,service,process_start,resource_75,success,0.09784332858924137
1755549087.60928,6240,user1,logout,resource_91,success,0.13600569256151412
1755874757.609618,8861,user1,file_access,resource_52,success,0.18324524755028215
1755732336.611751,8469,user1,file_access,resource_10,failed,0.37580586032265273
1755866521.613156,6696,admin,network_access,resource_52,success,0.03536293719829664
1755672770.613839,3671,service,logout,resource_14,success,0.14051665103761718
1755554007.614648,9301,user2,network_access,resource_10,success,0.003664736158197535
1755429014.615313,1661,guest,logout,resource_86,denied,0.3183699017525761
1755638716.6158,8133,user1,logout,resource_83,timeout,0.050259269007174104
1755439815.61618,8769,user2,login,resource_67,success,0.028634887393319874
1755406316.61649,8256,guest,login,resource_39,denied,0.11489543304217659
1755467681.616793,2911,user2,network_access,resource_15,success,0.1500778085434348
1755640497.61709,9116,user1,file_access,resource_67,success,0.03143424456543353
1755788897.617389,1540,user2,logout,resource_92,success,0.3087605274166449
1756002702.617685,9601,user2,login,resource_40,timeout,0.042525782407801874
1755518448.61798,8878,user1,network_access,resource_1,success,0.17470240863625722
1755753851.618272,4940,user2,logout,resource_29,failed,0.35803296252226674
1755868027.618576,5875,user1,logout,resource_18,success,0.19890005598695984
1755697696.618874,1932,user1,file_access,resource_10,failed,0.6021141018611336
1755551312.619167,9811,user2,file_access,resource_16,success,0.022731349798305513
1755586656.619471,8306,service,process_start,resource_67,failed,0.268802330210836
1755734700.619766,2808,user2,login,resource_75,success,0.008640399486408979
1755921706.620059,2088,user2,process_start,resource_43,success,0.1342284188435344
1755595740.620353,6078,service,process_start,resource_55,success,0.17073588942851858
1755536332.620646,3166,user1,network_access,resource_91,success,0.15811192631956886
1755439663.620938,6613,guest,file_access,resource_25,success,0.40114564619359055
1755613334.621233,6030,admin,network_access,resource_4,failed,0.2901521700885874
1755853426.621526,1623,user1,process_start,resource_36,failed,0.6550097108183068
1755711817.621819,2665,user1,process_start,resource_6,success,0.09486586260256635
1755957514.622113,9749,service,login,resource_59,success,0.1251871761624892
1755988771.622407,3492,user2,process_start,resource_76,success,0.06676418664589796
1755896928.62319,5968,user1,network_access,resource_64,success,0.060441427351551426
1755438395.623548,4446,user1,login,resource_19,success,0.1115355974804837
1755736624.623862,3609,user2,file_access,resource_13,success,0.022780531980755605
1755827560.624173,7359,service,login,resource_93,success,0.09598906318705054
1755683374.624477,5365,service,file_access,resource_75,success,0.13728997788175398
1755581305.624797,2642,user1,network_access,resource_5,timeout,0.06614723962359824
1755971200.625096,4421,user2,file_access,resource_76,timeout,0.12431495486354104
1755593594.625392,8056,user2,network_access,resource_29,success,0.0957945364584426
1755721712.625722,8911,user1,file_access,resource_92,success,0.056215520620958116
1755455295.626019,9283,service,login,resource_36,success,0.02414743069798513
1755644108.626353,5661,user2,file_access,resource_37,success,0.13074772235991405
1755832854.62801,3630,user2,logout,resource_88,success,0.08407761192874119
1755992987.628606,6671,user1,file_access,resource_61,success,0.07018436989692305
1755692890.628928,6350,service,process_start,resource_43,success,0.17890093099331517
1755868820.629231,8824,user1,file_access,resource_59,success,0.06604802401629342
1755522457.62953,3427,user1,file_access,resource_15,timeout,0.08799653257562784
1755893447.629829,9671,service,file_access,resource_91,success,0.06392457928070015
1755967269.630127,9781,user1,logout,resource_67,success,0.027359687357535335
1755843491.630423,1643,user1,file_access,resource_14,failed,0.5802424803845152
1755831482.63072,2252,guest,file_access,resource_71,failed,0.5214040910085688
1755713715.631045,7964,guest,network_access,resource_74,success,0.10660012046217773
1755867608.631346,7137,user1,process_start,resource_1,timeout,0.1587968333751003
1755996183.631641,2867,user1,network_access,resource_81,success,0.03430291460872064
1755997397.631934,2863,user1,login,resource_14,success,0.04384468448946832
1755467661.632227,3619,service,process_start,resource_99,failed,0.3989294725498005
1755563123.632521,9686,user1,file_access,resource_92,success,0.13832058929986213
1755602792.632816,7932,user1,login,resource_93,success,0.03828379584181379
1755483599.633108,6378,user1,process_start,resource_64,success,0.044790308272653984
1755434182.633401,2785,user2,logout,resource_68,success,0.061836623192620004
1755549930.633703,7402,service,logout,resource_21,success,0.11937550954026697
1755607237.633997,6962,admin,logout,resource_68,success,0.13762915719333443
1755674832.634295,3159,guest,process_start,resource_49,success,0.353403422043219
1755820230.634593,8589,service,login,resource_18,success,0.14090506176236464
1755914048.634954,6567,user2,login,resource_33,denied,0.029963443739829065
1755744211.635305,9330,user2,process_start,resource_1,success,0.020466319548171533
1755957596.6356,8546,user1,network_access,resource_38,success,0.14705680234804164
1755941267.635894,3565,user2,file_access,resource_73,success,0.04712855910828604
1755663484.636188,2398,user1,network_access,resource_2,success,0.035112239322797945
1755782052.636496,5833,user1,login,resource_80,success,0.06350807128780787
1755584636.63679,2580,user1,process_start,resource_90,timeout,0.10127138328572777
1755448142.63712,6486,user2,login,resource_21,success,0.1595354693794518
1755818371.637414,8931,user1,logout,resource_28,failed,0.21489835227920778
1755857278.637955,4941,service,file_access,resource_3,timeout,0.17779414112415418
1755559222.638376,1856,user1,network_access,resource_78,success,0.30884178915333216
1755982415.638725,6525,user1,file_access,resource_33,success,0.04244951914725586
1755743531.63904,3141,guest,login,resource_36,success,0.14406600231124098
