ip_address,threat_type,confidence,first_seen,last_seen
12.237.72.138,c2,0.39475342860976026,1754578349.703491,1755173182.703491
146.250.122.154,spam,0.5081474024696819,1755593451.703726,1756030103.703726
248.186.235.18,spam,0.1405641556199462,1755942816.703953,1756030140.703953
87.239.234.249,malware,0.5662741928367503,1755388979.704177,1755716612.704177
19.130.93.194,phishing,0.6161918758534211,1755985151.704397,1756292925.704397
130.127.202.143,spam,0.988055002427865,1755004342.704615,1755025535.704615
31.165.11.189,c2,0.7619736755681189,1755757565.704834,1755980686.704834
50.6.141.230,spam,0.3723955503272016,1756003607.70505,1756361081.70505
47.7.39.184,scanning,0.6571562656507328,1754245027.705268,1754761479.705268
33.108.140.243,scanning,0.6730487162955485,1754332318.705486,1754572922.705486
152.224.173.204,c2,0.7676617849188694,1754152990.705703,1754624901.705703
19.179.82.98,phishing,0.27836315508307674,1754809978.70592,1755331916.70592
134.179.169.175,malware,0.6400365828865365,1755784674.706137,1756364103.706137
85.186.149.155,c2,0.5614917762773017,1753444858.706353,1753491627.706353
252.93.164.91,scanning,0.7678439794265077,1755170522.706616,1755565406.706616
236.160.167.237,scanning,0.6045302158721388,1754940310.707083,1755438708.707083
136.91.29.188,spam,0.42750463423001017,1754718583.70732,1755023539.70732
27.83.159.131,scanning,0.5917003756581902,1753999157.70754,1754424724.70754
46.241.242.37,malware,0.8006775784670297,1754334629.707756,1754610215.707756
251.244.205.139,c2,0.42895002846469077,1755455136.707972,1755924694.707972
239.121.168.76,malware,0.970224158206547,1754667709.708189,1755082171.708189
182.222.124.207,c2,0.7242028376430034,1753491087.708405,1753732810.708405
14.174.16.115,c2,0.8897345463362419,1755572223.708624,1755796539.708624
118.148.25.178,phishing,0.18879197201677822,1754245979.708839,1754755711.708839
74.10.9.78,malware,0.9156455874128135,1754539943.709054,1755122112.709054
167.172.64.239,c2,0.9496352026748055,1753553536.70927,1753919874.70927
204.142.253.211,spam,0.9647960580384978,1754707965.710123,1755293179.710123
118.251.151.240,c2,0.6360403362819065,1755188967.711235,1755224246.711235
205.147.156.38,scanning,0.3092014648560907,1753669711.711993,1754160853.711993
200.101.116.119,spam,0.6274398894298611,1754582624.71247,1754651681.71247
240.156.25.254,c2,0.24012419965563905,1754761264.712937,1754894763.712937
227.175.62.161,spam,0.5657637024503738,1754999237.713395,1755195712.713395
8.190.116.166,c2,0.7332697686653598,1754479131.713851,1754829484.713851
249.109.173.18,scanning,0.4969508682219912,1755302058.714573,1755848408.714573
194.68.176.204,malware,0.25095196630853966,1754313187.71522,1754798742.71522
42.111.51.238,malware,0.31215788202700384,1753493180.715743,1753900477.715743
23.188.232.187,phishing,0.6583215544975455,1755052822.71623,1755546610.71623
90.120.164.60,scanning,0.8835724738000255,1753455999.716839,1753928029.716839
119.220.100.97,spam,0.7116677639903843,1753760240.717394,1754279215.717394
190.89.135.238,spam,0.9274422282132226,1754089427.717878,1754277577.717878
130.250.247.84,spam,0.4618217580844871,1753722585.718363,1754074477.718363
188.82.138.166,phishing,0.827717112149004,1753533492.7186,1753846024.7186
208.115.192.148,phishing,0.3602566305867929,1755790152.718821,1756082486.718821
249.85.108.58,c2,0.497004831671084,1754197846.719039,1754319785.719039
14.19.30.57,spam,0.10123270400753326,1755997694.719256,1756218129.719256
143.253.38.129,scanning,0.7537537890784107,1754736011.719473,1754912455.719473
78.145.125.126,spam,0.5481257318118687,1754718407.719691,1755193889.719691
173.130.150.96,malware,0.1665768623896569,1754147230.719907,1754584722.719907
244.119.154.184,malware,0.599702303383553,1753989160.720123,1754217422.720123
217.141.39.126,spam,0.1724833201918167,1755184009.72034,1755385493.72034
19.163.46.112,malware,0.7319108331002278,1756004191.720556,1756096180.720556
156.132.229.199,c2,0.9922952396544236,1755112363.720771,1755326860.720771
82.138.252.51,c2,0.6000658485533491,1754549469.72099,1754987467.72099
17.253.65.206,malware,0.9331891915459539,1753544359.721206,1753601570.721206
11.67.205.55,malware,0.680489680929241,1755665445.721423,1755849282.721423
25.199.64.217,malware,0.19894400012600014,1755684134.721639,1755857445.721639
86.182.117.129,phishing,0.5674495427732893,1755242305.721855,1755432304.721855
124.77.162.162,phishing,0.35676944856070214,1755949460.72207,1756120888.72207
40.145.169.56,scanning,0.30034066664793846,1755467192.722286,1756029541.722286
65.32.108.180,phishing,0.47598376874707327,1753811025.722501,1753876810.722501
137.136.74.124,c2,0.21253310338953496,1753966760.722717,1754550077.722717
104.146.39.131,scanning,0.12331318884243295,1754116557.722933,1754413469.722933
125.61.46.146,scanning,0.654267583875794,1754700265.723148,1755253402.723148
254.191.71.177,phishing,0.7300573799466366,1753858585.723363,1754184746.723363
108.90.221.144,malware,0.4793563876620537,1754718546.723579,1754947175.723579
116.78.91.35,c2,0.807456143407608,1753656331.723796,1754030421.723796
131.201.107.183,c2,0.889768919695381,1755436304.724012,1755464912.724012
4.187.218.91,c2,0.22130662786480237,1754735298.724227,1755080802.724227
20.223.48.27,spam,0.8306794695587761,1755241374.724443,1755708299.724443
230.215.244.12,scanning,0.2708735941144714,1755203042.724729,1755649297.724729
213.112.106.203,scanning,0.5400717595709457,1753517958.724953,1753598156.724953
102.175.219.47,malware,0.9918567637122606,1755561774.725172,1755831016.725172
18.194.163.6,c2,0.25082097690123517,1755125489.725388,1755218237.725388
102.194.66.51,spam,0.894753703531808,1755350334.725606,1755929882.725606
49.175.36.22,scanning,0.1375804827438451,1754662173.725822,1755180561.725822
243.137.48.18,phishing,0.20812099547658464,1754164272.726037,1754323643.726037
167.151.19.24,spam,0.45783712279179645,1753546882.72836,1754085204.72836
213.49.111.202,spam,0.8457398363447048,1755797028.72901,1756389520.72901
128.126.64.101,spam,0.8986684304886879,1753939691.729244,1754347811.729244
57.244.91.169,scanning,0.6987522655937928,1754828706.729547,1755117886.729547
39.82.10.239,scanning,0.2030150763588035,1753431342.729815,1753793784.729815
12.130.218.73,malware,0.9791178350977014,1754582301.730065,1754835207.730065
87.35.207.200,phishing,0.15610988727179603,1754752259.730307,1754788180.730307
82.12.219.118,c2,0.4292987887469695,1754433151.73054,1754933975.73054
108.187.2.2,scanning,0.10691616067675955,1755653620.730768,1756143416.730768
156.186.142.104,c2,0.23589327155307332,1755850065.730993,1756135547.730993
183.49.253.146,malware,0.22741717548998225,1753452543.731214,1753553303.731214
140.183.47.213,malware,0.13625393198552854,1753464228.731435,1753924868.731435
218.212.171.165,c2,0.6091871950520703,1753620452.731656,1753906331.731656
72.130.243.176,c2,0.2960926393430564,1753478788.731875,1753831169.731875
89.207.146.92,phishing,0.9153171049365698,1753526017.732096,1753901465.732096
129.210.16.170,scanning,0.3259781205651266,1755287058.732316,1755741095.732316
114.95.237.202,spam,0.33157111530033956,1754762490.732538,1755195483.732538
67.126.23.171,scanning,0.44474996087272567,1755333919.732758,1755568929.732758
78.203.30.21,spam,0.1775503047875131,1754642665.732977,1754695466.732977
154.106.67.15,spam,0.10236732238275671,1754423762.733197,1754908256.733197
87.11.63.43,c2,0.8571371104243736,1753600997.733418,1754032232.733418
85.25.84.74,phishing,0.7420376334854579,1754366525.733637,1754751679.733637
179.178.13.35,malware,0.44885946160011003,1753651245.73407,1753841748.73407
110.30.186.88,phishing,0.5695116412716238,1754673108.734363,1755094363.734363
203.78.18.236,malware,0.7502858493355712,1753987003.734588,1754179799.734588
174.104.216.122,spam,0.1051599078160062,1755101585.734811,1755185526.734811
235.109.20.34,malware,0.6725497896127342,1753816702.735034,1754311478.735034
120.27.234.18,scanning,0.9287001542503365,1753911553.735256,1754468013.735256
47.119.36.19,c2,0.33889098930506256,1753763705.735479,1754112882.735479
252.57.76.119,scanning,0.6024124018267395,1753519785.735702,1753646218.735702
144.55.47.252,malware,0.2922014708319739,1754951549.735924,1755169031.735924
211.95.143.181,malware,0.44322251247077693,1754953993.736147,1755327084.736147
22.65.58.27,spam,0.5598077560103605,1753822548.736369,1754284815.736369
213.72.205.229,malware,0.6898071664867896,1753458263.736597,1753844771.736597
26.173.55.111,spam,0.6220669645235074,1755825895.736819,1756272543.736819
119.165.73.78,c2,0.6551982294028589,1755685772.737044,1755957114.737044
182.151.207.186,spam,0.7737204707893321,1754246509.737266,1754509631.737266
60.165.34.1,malware,0.36974905403704317,1753472564.737487,1753649870.737487
149.200.82.23,malware,0.9698935948452284,1753638446.737708,1753767934.737708
22.40.130.42,spam,0.48404254583518413,1755106035.73793,1755216636.73793
84.191.152.134,c2,0.9186031181594634,1754901838.738152,1755305140.738152
104.40.144.104,malware,0.9846136139358831,1753542144.738373,1754079281.738373
157.186.135.225,scanning,0.8395411869689337,1753723353.738595,1754148861.738595
113.75.187.50,scanning,0.4226433828817403,1753823623.738818,1754334793.738818
224.30.148.222,c2,0.6877815434525223,1755250088.739039,1755353443.739039
169.78.40.50,phishing,0.9049965333233881,1755729283.739262,1755775844.739262
227.201.51.209,malware,0.20214862021823932,1755117754.739485,1755434148.739485
125.92.30.235,malware,0.34149386327232767,1755031760.739706,1755356131.739706
62.52.126.78,spam,0.9374097475167362,1755066710.739929,1755374231.739929
71.193.101.15,c2,0.7723458120738675,1754067876.740151,1754258628.740151
52.166.212.122,phishing,0.6663422826604675,1755449172.740374,1755865485.740374
217.9.177.189,malware,0.39228905151323834,1755485559.740604,1755934833.740604
51.173.67.114,malware,0.8277316022208505,1754866937.740831,1755259061.740831
178.142.138.202,c2,0.12686277611629465,1753515257.741056,1753804868.741056
121.129.180.101,scanning,0.32556487464609984,1753508333.741282,1753629009.741282
146.138.181.211,phishing,0.345515146058994,1755853141.741504,1755857834.741504
158.1.6.78,c2,0.17418046937152393,1754844945.741726,1754883439.741726
254.124.147.189,c2,0.7308767873016564,1755394237.741947,1755552288.741947
101.124.215.164,spam,0.5141677086867872,1754387323.742169,1754448925.742169
46.4.251.128,spam,0.6936336977910371,1755545052.742432,1755992799.742432
86.185.213.204,spam,0.3114036093799519,1754495989.742652,1754869909.742652
232.77.196.128,malware,0.6435565172774423,1755301498.74287,1755492124.74287
73.243.94.167,c2,0.6036285333279617,1754287153.743745,1754734800.743745
132.152.199.253,spam,0.19776177589730726,1754087485.744076,1754394662.744076
47.169.17.4,malware,0.44250320527285103,1755565896.744364,1756103549.744364
200.247.105.91,malware,0.5888134316290886,1754513764.744597,1754866021.744597
214.148.120.106,spam,0.5539609232774318,1754705619.744825,1755249475.744825
148.180.134.143,scanning,0.2052984949199473,1753615746.745046,1754173148.745046
222.123.221.208,spam,0.859060443605251,1755504398.745607,1755584886.745607
120.95.66.24,malware,0.929543051915252,1754689531.746091,1755192827.746091
130.225.11.158,phishing,0.25781748426696377,1755564917.746549,1755904790.746549
199.103.231.2,c2,0.9519542023443909,1755919170.746882,1756026142.746882
163.122.230.150,c2,0.8456541577089285,1754784930.749005,1755277961.749005
109.54.226.188,scanning,0.8192309407965227,1754769090.749334,1755025475.749334
20.172.208.68,scanning,0.8455451462374642,1754860757.749564,1755381454.749564
10.222.199.57,malware,0.721746622799287,1754728625.749799,1754769322.749799
124.120.4.26,c2,0.3113532179954819,1754224478.750045,1754618952.750045
196.224.49.113,scanning,0.16514882245999296,1755949331.750268,1756044658.750268
243.131.42.176,spam,0.22509057501223098,1754234210.75049,1754480354.75049
92.87.116.247,scanning,0.7128290836183615,1755968277.750711,1756029540.750711
187.61.76.222,spam,0.32628901988166925,1755000495.750969,1755438484.750969
188.200.200.121,scanning,0.7016216368773268,1755195523.751192,1755270864.751192
102.202.219.168,scanning,0.4067537056988032,1754946680.751415,1755222385.751415
126.227.164.139,scanning,0.7562331329330251,1753713803.751637,1753714095.751637
236.140.178.153,spam,0.7401649300224983,1755601422.751884,1755825943.751884
58.103.3.197,spam,0.1842269335675607,1755084087.752106,1755460576.752106
33.70.222.6,phishing,0.9558287706584171,1755094834.752329,1755585761.752329
41.107.16.180,spam,0.190790473031679,1754932683.752551,1755168099.752551
209.200.247.158,malware,0.9342723532123208,1755426028.752772,1755559020.752772
63.163.176.235,spam,0.5237413489913887,1754414025.753025,1754480468.753025
6.216.98.225,c2,0.3195897185236538,1755886544.753247,1756308157.753247
151.18.221.135,spam,0.5126797978552536,1755740589.75347,1755804036.75347
23.50.149.231,scanning,0.47258031234346476,1755412933.75369,1755770297.75369
154.19.225.58,c2,0.143468576246533,1755033305.753946,1755499191.753946
231.143.66.237,phishing,0.5086337257092058,1754258416.754169,1754439734.754169
11.115.56.132,scanning,0.248912446219495,1753493611.75439,1753720531.75439
47.30.118.46,malware,0.16234377324642285,1755900899.754611,1756469089.754611
88.40.32.233,malware,0.15340012310486953,1755169236.754925,1755310818.754925
187.188.72.4,c2,0.4666298880532286,1754751275.755159,1755264248.755159
251.39.143.19,scanning,0.23008842560473927,1753779290.755375,1753912315.755375
216.125.25.169,malware,0.33594594210870893,1754456733.755592,1754949120.755592
194.22.156.96,malware,0.44901515331360875,1753777371.755809,1754327882.755809
99.75.143.197,spam,0.3506588552169232,1755965375.756026,1756007546.756026
106.198.46.250,c2,0.7650543367871737,1753957237.756241,1754371540.756241
127.183.57.124,c2,0.44251742664092875,1754366821.75653,1754487741.75653
60.75.72.149,scanning,0.8186354413406131,1754769840.756749,1755293355.756749
245.216.13.118,c2,0.5747438889062129,1754389960.756964,1754915090.756964
184.209.8.106,c2,0.4044060830276759,1755721701.757217,1756313724.757217
27.229.127.109,c2,0.46904062177071615,1755923706.757462,1756131862.757462
202.17.234.7,c2,0.35802964482773003,1753869839.757681,1754123536.757681
39.124.102.33,phishing,0.20020521535813962,1753566143.757896,1754100129.757896
30.9.94.126,phishing,0.3898340749630539,1754164909.758111,1754590664.758111
98.116.202.125,spam,0.9484296911882859,1753615994.758327,1754090940.758327
204.161.190.154,malware,0.5011580329636759,1755490010.758574,1756013340.758574
219.233.14.113,malware,0.2559970175663165,1753799460.758791,1754098641.758791
191.176.62.244,spam,0.9549835688228212,1753759920.759005,1754086117.759005
190.134.207.161,scanning,0.11877651994975047,1755639234.75922,1755883262.75922
237.142.189.64,c2,0.13485221451273588,1754847038.759461,1755302299.759461
222.185.157.165,spam,0.3575813964527176,1754118885.75968,1754619621.75968
200.117.180.57,malware,0.39219691804970536,1754182632.761385,1754743579.761385
107.49.23.213,scanning,0.49001085403504985,1755664352.762084,1755979892.762084
186.9.199.82,phishing,0.3056809531205632,1755404944.762341,1755646540.762341
212.237.37.226,c2,0.1163174912767129,1754167839.763124,1754682638.763124
113.7.42.60,spam,0.6457166171079461,1755272165.763816,1755332431.763816
146.116.125.235,phishing,0.16227093564750567,1755413715.764305,1755833533.764305
31.231.42.70,phishing,0.49279344735112973,1755855174.765978,1756030685.765978
188.82.200.105,c2,0.6380010837322387,1754067697.766507,1754170718.766507
190.56.2.82,malware,0.21356758238986046,1753852958.767235,1754184074.767235
109.142.28.44,malware,0.9033948609128178,1755175436.768222,1755494337.768222
167.4.235.156,malware,0.583986414201498,1755294371.768706,1755847646.768706
144.51.112.45,c2,0.5849797340369972,1754259639.769169,1754437419.769169
68.10.99.65,c2,0.6482901795553421,1754431375.769635,1754577288.769635
42.72.30.72,scanning,0.15484331060080456,1754596296.770089,1754620731.770089
172.141.37.19,scanning,0.7880797223826378,1755861483.770547,1755998625.770547
52.162.111.136,spam,0.14201964453951516,1753737850.770959,1753781569.770959
73.41.240.169,spam,0.8829821800891128,1754880163.771192,1755186153.771192
166.64.182.106,malware,0.9489231867623393,1754902527.771417,1755347997.771417
184.117.73.147,spam,0.7849760672850136,1754652834.771641,1754899271.771641
10.163.46.24,phishing,0.5580343126851446,1755428869.771865,1755724499.771865
91.91.127.160,scanning,0.7687874688651799,1754649935.772088,1755131102.772088
227.154.102.56,phishing,0.946880977498732,1753859470.77231,1754237557.77231
144.2.212.158,malware,0.879671688680505,1754647661.772531,1755017644.772531
65.155.246.137,spam,0.8495533576796769,1755992893.772753,1756409309.772753
141.78.181.1,phishing,0.6502811079502641,1755936746.773051,1756233949.773051
180.34.238.117,spam,0.20214281559271366,1755294433.773541,1755856056.773541
79.24.91.39,c2,0.28027787997428494,1753902903.774039,1754458067.774039
200.202.17.137,phishing,0.12693592202600176,1755870172.774472,1755950704.774472
71.176.136.46,spam,0.4085882846725649,1755311898.774928,1755521186.774928
206.176.100.52,scanning,0.93813002488462,1755633288.775389,1756160710.775389
152.176.100.35,malware,0.34897340538983257,1755039465.775902,1755289975.775902
226.201.131.121,phishing,0.8373152592801386,1754053091.776378,1754564591.776378
44.236.129.175,phishing,0.8541185269919418,1754196688.779416,1754629375.779416
35.51.188.78,malware,0.11003131739873406,1755666480.780849,1755827632.780849
231.242.107.94,c2,0.978581057372588,1754151553.781709,1754278120.781709
35.226.167.128,spam,0.3425408777289929,1755037965.781989,1755610272.781989
214.11.28.237,spam,0.29978808453869504,1755931681.782223,1756209556.782223
58.40.7.86,scanning,0.661603438486117,1754581571.782449,1754854030.782449
93.164.35.107,phishing,0.754978580558028,1755163070.782673,1755230086.782673
74.83.102.9,c2,0.6705426632517362,1754834119.782897,1754892922.782897
26.147.247.219,spam,0.13784877442069293,1754506219.783122,1754603598.783122
135.10.237.250,spam,0.8214978946786367,1755830274.783366,1756051254.783366
29.139.127.191,scanning,0.8855816376444763,1753644788.783684,1754064505.783684
37.13.225.47,c2,0.9811587604090974,1753790079.783912,1754010154.783912
176.232.91.238,phishing,0.7647589210457815,1754145856.784134,1754391336.784134
24.86.178.59,c2,0.3855593613067404,1755092176.784357,1755450765.784357
205.187.95.149,scanning,0.8965959178852977,1753425803.784648,1753996371.784648
10.169.236.12,c2,0.4429811906009009,1755746848.784874,1756105439.784874
199.1.14.173,scanning,0.3542209861428275,1755792802.785092,1756208078.785092
182.127.113.79,phishing,0.6984726898175592,1753893955.785308,1754251486.785308
8.163.24.7,spam,0.504195798985079,1754250511.785527,1754503629.785527
230.6.122.120,c2,0.1350783694362107,1755793600.785744,1756136802.785744
130.131.161.7,scanning,0.9661631683568055,1753639824.78596,1753753382.78596
81.97.210.103,malware,0.23914513564696896,1755753544.786176,1755880333.786176
211.248.78.3,malware,0.8608131843109672,1755756715.786392,1756217012.786392
224.239.113.244,malware,0.7464258758524155,1754695635.786607,1755193125.786607
110.119.171.246,phishing,0.6930004990295868,1754312877.786822,1754324434.786822
204.147.151.178,malware,0.3005303557797717,1754697838.787038,1754783316.787038
102.158.109.122,spam,0.8803481277742156,1753861596.787256,1754127571.787256
236.52.202.104,c2,0.22324625032270984,1754924875.787529,1755248067.787529
7.42.221.74,phishing,0.6921846689886166,1754968015.78796,1755097483.78796
167.209.98.196,malware,0.5057660972462739,1755569031.788184,1755771242.788184
235.39.203.67,spam,0.7327688025186051,1755065640.788402,1755556608.788402
86.141.132.28,c2,0.9157208678235064,1754046661.788621,1754144447.788621
75.134.48.223,scanning,0.9984768731796335,1755838145.788836,1756183041.788836
71.74.137.63,scanning,0.7676431853555031,1754935116.789053,1755452421.789053
76.28.44.65,malware,0.5347318706339693,1754890475.78927,1755089067.78927
106.9.214.62,malware,0.3075792318066266,1753996050.789487,1754161629.789487
29.208.48.73,c2,0.4572504504038474,1753996907.789705,1754491940.789705
148.84.252.117,c2,0.6348793036488364,1755616876.789922,1756180543.789922
208.147.76.81,phishing,0.3895546301659103,1754581230.790137,1754699791.790137
21.170.105.67,malware,0.33815292963610144,1754876132.790353,1755220278.790353
21.204.236.215,spam,0.4884230629229993,1754745001.79057,1755084468.79057
130.187.30.12,phishing,0.3427763670378098,1753522376.790786,1754007065.790786
134.8.57.49,spam,0.44729296288008813,1755091627.791002,1755321923.791002
205.189.224.140,malware,0.756825706589913,1754217193.791217,1754234100.791217
188.227.36.152,malware,0.9163151721793499,1755882408.791432,1756150813.791432
114.8.189.8,malware,0.6906732653953476,1753680273.791649,1754110619.791649
222.157.87.98,c2,0.8191905212931527,1755656145.791866,1755872749.791866
192.234.66.111,malware,0.7757334766091745,1755563368.792084,1756092576.792084
209.179.213.28,scanning,0.5659772418263798,1753507551.7923,1753727663.7923
96.88.199.163,spam,0.6879341070796857,1754832009.792516,1755098390.792516
190.118.217.22,scanning,0.13811238689752162,1754991555.792773,1754998048.792773
187.86.15.149,malware,0.25063247992400944,1755114393.792992,1755646985.792992
210.140.61.47,phishing,0.4936042138893,1755543612.793216,1755901329.793216
215.72.243.147,phishing,0.32721678184976216,1754833185.794837,1754942930.794837
241.17.121.81,scanning,0.40894888012413744,1754461639.79561,1754572505.79561
54.199.2.79,scanning,0.9580860325332505,1755085449.796418,1755185354.796418
116.33.82.121,spam,0.14298554278083173,1753743061.797161,1754132320.797161
146.229.129.189,malware,0.1316822480160806,1755914647.797571,1756418903.797571
220.76.64.49,malware,0.6866435167226692,1753627687.797809,1754074319.797809
151.35.80.48,phishing,0.3545571805236194,1755649242.798219,1755771985.798219
95.111.92.35,malware,0.8351039429341128,1754628332.798478,1755154676.798478
23.45.65.140,malware,0.32053566007371503,1754662240.798839,1754675829.798839
10.90.142.217,c2,0.5103851414244603,1753492165.799175,1753765056.799175
247.139.150.153,c2,0.28025076135699506,1755182809.79963,1755296721.79963
134.137.118.146,scanning,0.7921717507997132,1754079882.799859,1754641512.799859
22.53.21.163,scanning,0.5458292923524105,1754058146.800084,1754303579.800084
61.163.87.168,spam,0.29224571194456345,1753608613.800308,1754060027.800308
1.243.172.58,spam,0.45942677408055654,1754688711.800533,1755029612.800533
153.230.7.174,c2,0.34401943632301013,1755142111.800758,1755415922.800758
241.186.219.193,scanning,0.5736663908456248,1754862677.800983,1755386316.800983
163.29.118.151,phishing,0.3855224301020934,1755692104.801206,1756133525.801206
115.125.75.65,spam,0.40954298964325386,1755084236.80143,1755342605.80143
33.175.237.246,scanning,0.7819507136844263,1754965786.801657,1755478504.801657
56.67.150.166,scanning,0.2885309148904272,1755772293.80188,1755899658.80188
139.17.228.223,c2,0.7640993726574553,1754831664.802103,1754998796.802103
166.84.38.49,c2,0.23096029709364643,1755633780.802326,1756217253.802326
13.91.131.212,spam,0.45044709139199823,1755216215.802548,1755389943.802548
4.141.52.166,malware,0.20762037169776126,1754414175.80277,1754672894.80277
106.177.19.81,spam,0.409596319192162,1755959735.802996,1756481484.802996
237.159.98.87,spam,0.22516946466576016,1754782413.803219,1755132942.803219
38.39.229.204,spam,0.8066789288814997,1754718083.803444,1755220511.803444
93.254.232.42,spam,0.4181044102636655,1753731391.803669,1753734315.803669
174.10.233.139,scanning,0.6729388738250484,1753864756.803892,1754102927.803892
17.82.245.5,scanning,0.45828530177184257,1753732041.804114,1754284344.804114
117.187.66.164,c2,0.12638392493780085,1754425353.804337,1754429905.804337
211.151.141.238,malware,0.10596299587896668,1754001602.80456,1754167417.80456
60.87.97.149,scanning,0.1169541431436538,1755679920.804783,1755804539.804783
150.248.196.73,phishing,0.11803810393037158,1753917554.805005,1754082856.805005
36.203.29.228,phishing,0.9953357795614229,1755655086.805227,1755992502.805227
76.85.190.5,spam,0.39178207957841105,1755608810.805449,1755628764.805449
3.143.83.113,c2,0.5157038422347157,1753502074.805671,1753574980.805671
142.4.163.136,scanning,0.5227454683957388,1754460468.805894,1754689395.805894
195.249.20.72,malware,0.1459459692464048,1754434541.806116,1754906362.806116
129.57.84.14,c2,0.8259129021525325,1755441139.806339,1755969580.806339
121.119.123.9,c2,0.24199992401393228,1755492366.806564,1756013071.806564
247.24.74.49,c2,0.19489333826093433,1755134877.806788,1755238525.806788
158.52.39.71,scanning,0.45651342734892064,1753528058.807011,1753642246.807011
89.119.130.254,phishing,0.4197384027383757,1754535973.807274,1754608745.807274
90.30.78.133,scanning,0.3289955626364254,1754671320.807503,1754879965.807503
90.196.58.180,c2,0.4999922331666641,1755511941.807726,1755727599.807726
69.104.139.254,c2,0.35122577741325667,1754293949.807981,1754356386.807981
230.54.50.246,scanning,0.7403028148191482,1753552749.808382,1753856525.808382
151.186.199.224,malware,0.9926411460100985,1755020340.80877,1755129630.80877
28.151.140.42,malware,0.6501803048581785,1755863700.80907,1755889975.80907
225.77.66.104,malware,0.12101646089594331,1755865939.809303,1756329997.809303
13.225.155.168,scanning,0.5844758413049135,1755210540.809531,1755574716.809531
179.2.140.225,spam,0.9055353777709826,1754595076.809753,1754661615.809753
159.155.243.108,c2,0.5516298751842538,1754919551.809974,1755228703.809974
44.53.229.175,malware,0.33749173501892393,1755090866.812808,1755198147.812808
251.144.247.221,malware,0.5410598106820259,1753722212.813792,1754056146.813792
9.28.66.213,c2,0.8109336229751375,1753655158.8151,1754114334.8151
208.159.191.59,phishing,0.588730638486731,1754715915.815636,1755239506.815636
47.234.186.236,malware,0.3540496588872205,1754510914.816157,1755114864.816157
124.235.182.218,phishing,0.3011873833044585,1754956598.816707,1755315092.816707
210.145.48.52,spam,0.4371855177633017,1753659053.81702,1753964835.81702
221.64.164.167,phishing,0.41909001707537197,1753917916.817352,1754506507.817352
55.33.129.213,malware,0.945144839373559,1754094877.817578,1754334462.817578
66.95.232.127,c2,0.4460317478565794,1755993067.817798,1756297621.817798
117.89.211.75,scanning,0.8792374651768796,1755656189.818017,1755772123.818017
140.68.160.114,phishing,0.2754902861006582,1755778075.818234,1755783718.818234
153.105.152.121,malware,0.24861403968953344,1755016115.818451,1755479596.818451
18.51.148.97,scanning,0.7358613692210356,1755684756.818666,1756091474.818666
162.68.5.116,phishing,0.6654929840186076,1754827591.818883,1755070468.818883
129.202.79.168,scanning,0.6881184688687321,1753701595.8191,1754255498.8191
231.115.73.51,malware,0.6487777438364327,1754618934.819317,1755025283.819317
148.247.111.91,spam,0.6111533176042011,1755243276.819533,1755672596.819533
122.181.179.241,c2,0.2994876597170973,1755797844.819749,1756005525.819749
100.21.168.235,c2,0.27148769041378573,1753416212.819965,1753575192.819965
114.191.15.160,malware,0.837117019517842,1755197527.820181,1755271764.820181
81.172.135.251,spam,0.6618141935132908,1755175446.820397,1755236377.820397
64.5.165.103,phishing,0.11120833556502346,1755194989.820616,1755545086.820616
7.110.111.87,malware,0.14578222610381225,1754345516.820832,1754827681.820832
156.238.192.67,c2,0.16723400443680775,1754116384.821048,1754155864.821048
226.36.136.9,c2,0.26596594512366556,1753978376.821264,1754000298.821264
139.120.134.153,malware,0.9685884946559216,1755543912.82148,1755740467.82148
77.29.46.32,phishing,0.37542378189372305,1754339089.821696,1754910842.821696
119.243.6.157,phishing,0.17340610479074067,1755933171.821911,1756315994.821911
132.93.128.136,c2,0.30222886856786,1754446779.82213,1754809170.82213
201.171.139.79,scanning,0.49850815236867463,1755334448.822346,1755736903.822346
214.82.73.221,spam,0.6423913933685753,1754957355.822562,1755074464.822562
73.205.135.142,spam,0.995065079853864,1755917019.822778,1756406503.822778
20.247.28.115,spam,0.7404289427690224,1754008779.822993,1754529162.822993
17.198.238.110,malware,0.13050810357072554,1753482189.823209,1753887552.823209
11.32.10.239,phishing,0.9746856591287588,1754327939.823423,1754607071.823423
214.114.78.187,phishing,0.21279917693020256,1754133919.823638,1754735760.823638
76.76.68.17,scanning,0.4207626362502753,1755208038.823856,1755332326.823856
52.17.226.235,phishing,0.47765384170146463,1755219674.824072,1755400505.824072
220.101.64.93,c2,0.32659883237003606,1754965147.824288,1755123831.824288
130.202.46.212,spam,0.695511928047111,1754958947.824504,1755235525.824504
181.36.179.18,spam,0.6480262203517316,1755914802.824719,1756118549.824719
128.234.41.121,phishing,0.40652340931807185,1755795300.824934,1755917277.824934
148.97.138.62,malware,0.6373908103784134,1753962679.825149,1754466904.825149
187.207.232.88,malware,0.7074048228912604,1755014459.825364,1755265712.825364
31.151.11.74,c2,0.39411422690190834,1755219040.825581,1755692420.825581
27.1.191.133,c2,0.3687785293548371,1754425912.8262,1754637140.8262
144.129.63.200,spam,0.11891376900826238,1755469410.828763,1755722014.828763
82.211.100.73,phishing,0.921123882496555,1754059699.829383,1754570373.829383
105.37.143.123,malware,0.8944675675678737,1754686184.829615,1755102760.829615
