url_length,num_dots,has_ip,has_at_symbol,has_double_slash,prefix_suffix,subdomain_level,domain_age_days,has_https,abnormal_url,special_char_count,digits_ratio,shortening_service,is_malicious
239,5,0,0.0,0,1,4,59,0,1,11,0.23621722992243818,0,1
282,11,1,1.0,1,1,3,79,1,1,17,0.33945202025394317,0,1
72,3,0,0.0,0,0,0,1105,1,0,4,0.06553341244318707,0,0
77,1,0,0.0,0,0,0,2794,1,0,1,0.0934728957298817,0,0
37,1,0,0.0,0,0,0,2893,1,1,0,0.01968210057673543,0,0
296,11,1,1.0,1,0,4,10,0,1,18,0.3540338422513222,0,1
208,6,0,0.0,0,1,5,31,0,1,10,0.11690945011566159,1,1
48,2,0,0.0,0,0,0,2705,1,0,1,0.09250066492735082,0,0
42,3,0,0.0,0,0,0,1813,1,0,3,0.05379566105409905,0,0
107,7,1,0.0,0,1,2,5,1,1,12,0.34667756227323043,0,1
25,1,0,0.0,0,0,1,768,1,0,4,0.014085958482037099,0,0
36,2,0,0.0,0,0,1,2867,1,0,4,0.010828982481059558,1,0
125,9,0,0.0,0,0,2,6,1,1,10,0.25021835420141925,1,1
80,9,0,1.0,0,1,5,70,1,0,8,0.3805150006507355,1,1
25,1,0,0.0,0,0,1,2836,1,0,0,0.09998542851966638,1,0
53,1,0,0.0,0,0,0,1244,1,0,4,0.03124478722317008,0,0
63,1,0,0.0,0,0,0,1358,1,0,3,0.006384378061774898,0,0
63,1,1,0.0,0,1,1,2832,0,0,2,0.04030239731674014,0,0
46,2,0,0.0,0,0,0,3623,1,0,3,0.052491464647500666,0,0
55,1,0,0.0,0,0,1,654,1,0,2,0.06512637226887101,0,0
281,8,1,0.0,1,1,5,0,0,1,9,0.28211067766597564,0,1
133,6,1,0.0,1,0,3,32,1,0,7,0.34960917583281637,0,1
61,1,0,0.0,0,0,0,1384,1,0,4,0.08039322910043167,0,0
44,1,0,0.0,0,0,1,1950,0,0,0,0.052517047425033936,0,0
29,1,0,0.0,0,0,0,3216,1,0,0,0.09380609641326192,0,0
58,1,0,0.0,0,0,0,726,0,0,4,0.031585328081967505,0,0
65,3,0,0.0,0,0,0,1121,1,0,0,0.03344598204187952,0,0
58,3,0,0.0,0,0,0,387,1,0,3,0.0827635677757007,0,0
179,5,1,0.0,1,1,5,68,1,1,16,0.16410749934655938,0,1
30,2,0,0.0,0,0,1,1172,1,0,0,0.03865523328055148,0,0
250,4,1,0.0,1,1,5,72,1,0,12,0.17470779256196478,0,1
166,8,0,0.0,1,0,4,34,0,1,10,0.12278991933577674,0,1
72,2,0,0.0,0,0,0,2493,1,0,0,0.07422109696921457,0,0
22,2,0,0.0,0,1,1,3165,0,0,1,0.06760616772047415,1,0
146,9,1,1.0,1,1,3,28,1,1,14,0.2540550887611304,1,1
170,8,0,0.0,1,1,2,47,0,0,11,0.353226975463223,0,1
23,3,0,0.0,0,0,1,1186,1,0,2,0.08381149803735065,0,0
27,1,0,0.0,0,0,0,407,1,0,4,0.004520739470493862,0,0
33,3,0,0.0,0,0,0,1018,1,0,0,0.00846579509464449,1,0
272,10,1,0.0,0,1,2,15,0,1,17,0.1011271466804342,1,1
43,1,0,0.0,0,0,1,1735,1,0,2,0.035371085036280246,0,0
33,3,0,0.0,0,0,0,2773,1,0,0,0.045062023924355245,0,0
112,7,0,1.0,1,1,4,74,1,1,9,0.30310712355556324,1,1
35,1,0,0.0,0,0,0,1593,1,0,1,0.03362139638429442,0,0
51,1,0,0.0,0,0,0,2464,1,1,4,0.03898873854749971,0,0
66,1,0,0.0,0,0,1,733,1,0,4,0.06820708265385438,0,0
277,11,1,0.0,0,0,5,47,0,0,19,0.15639941311730912,1,1
35,2,0,0.0,0,0,1,2115,1,0,3,0.09596703304120711,0,0
71,3,0,0.0,0,0,1,2459,1,0,2,0.09759557936705593,0,0
38,1,0,0.0,0,0,0,1491,1,0,2,0.014343058450242275,0,0
24,1,1,0.0,0,0,0,886,1,0,3,0.09439832877446423,0,0
31,1,0,0.0,0,0,0,611,1,0,0,0.09179660707834841,0,0
48,1,0,0.0,0,0,1,1843,1,0,4,0.017980169962704906,0,0
24,2,0,0.0,0,0,1,1390,1,0,0,0.013773086719104034,0,0
154,7,1,0.0,1,0,3,56,1,1,13,0.3242804044096394,0,1
102,8,0,0.0,0,1,3,68,1,1,14,0.3519270888608057,1,1
36,3,0,0.0,0,0,1,2574,1,0,1,0.08638696014916397,0,0
66,1,0,0.0,0,0,0,1579,1,1,2,0.0745346776425633,0,0
27,2,0,0.0,0,0,0,2022,1,0,1,0.08990813812896818,1,0
236,11,1,1.0,1,1,3,46,0,0,15,0.13921184739347042,0,1
59,1,0,0.0,0,0,0,3488,1,0,3,0.031078718304975418,0,0
49,2,0,0.0,0,0,1,192,1,0,4,0.08516724724813934,0,0
29,1,0,0.0,0,0,0,2656,1,0,2,0.017696737899260517,0,0
39,1,0,0.0,0,0,1,2291,1,0,1,0.07867316556425102,0,0
64,2,0,0.0,0,0,0,1767,1,0,3,0.015638360710454026,0,0
35,3,0,0.0,0,0,0,2558,1,0,1,0.04620064140354527,0,0
60,1,0,0.0,0,0,0,2363,1,0,2,0.05126336971528166,0,0
119,10,1,0.0,1,1,2,65,1,1,9,0.29961055686106125,0,1
61,2,0,0.0,0,0,0,3408,1,0,4,0.07424445089781308,0,0
22,1,0,0.0,0,0,0,2621,1,0,4,0.08267040097026818,0,0
42,1,0,0.0,0,0,0,3242,1,0,1,0.007223221112563405,1,0
41,2,1,0.0,0,0,1,1450,1,0,1,0.09246272711321407,0,0
76,3,0,0.0,0,0,0,2786,1,0,1,0.010592528618601438,0,0
47,2,0,0.0,0,0,0,3418,1,0,2,0.05039263181935928,0,0
65,2,0,0.0,0,0,1,1915,1,0,1,0.0070746162948148285,0,0
64,2,0,0.0,0,0,1,1817,1,0,0,0.09799475002720087,0,0
55,3,0,0.0,0,0,1,525,1,0,2,0.0754486742369973,0,0
23,1,0,0.0,0,0,1,3125,1,0,2,0.0162541842664084,1,0
178,5,1,1.0,0,0,5,10,0,1,17,0.19367276524741356,1,1
43,2,0,0.0,0,0,1,2739,1,0,2,0.08400106937599862,1,0
38,2,0,0.0,0,0,0,2070,1,0,3,0.027768077966605777,0,0
30,3,0,0.0,0,0,1,318,0,0,1,0.07617017200496674,0,0
59,2,0,0.0,0,0,0,1829,1,0,0,0.09058016381205207,0,0
65,3,0,0.0,0,0,0,1611,1,0,2,0.0651538082180849,0,0
59,3,0,0.0,1,0,1,1000,1,0,2,0.05517665974128784,0,0
87,8,1,0.0,1,0,2,5,0,1,14,0.11106710173510144,1,1
74,2,0,0.0,0,0,1,2227,1,0,0,0.046149111420025736,0,0
58,1,0,0.0,0,0,0,2251,1,0,1,0.005498727764010992,1,0
240,9,1,1.0,0,1,4,51,0,1,18,0.28749218057497117,0,1
98,7,1,1.0,1,1,3,77,1,1,7,0.26322286474423673,1,1
31,3,0,0.0,0,0,0,1012,1,0,1,0.0027719664769127795,0,0
33,2,0,0.0,0,0,0,3243,0,0,2,0.041876807040388944,0,0
66,3,0,0.0,0,0,1,2457,1,0,4,0.018761816802120957,0,0
37,3,0,0.0,0,0,0,2463,1,0,0,0.028665878661862244,0,0
63,1,0,0.0,0,0,0,2307,1,0,4,0.07164841874025075,0,0
61,2,0,0.0,0,0,1,2230,1,0,3,0.04095319432079843,0,0
210,5,0,1.0,0,1,5,20,0,1,19,0.26125299518434364,1,1
59,2,0,0.0,0,0,1,2011,1,1,3,0.0014489417685433438,0,0
46,1,1,0.0,0,0,1,3320,1,0,2,0.07100492030747567,0,0
25,2,0,0.0,0,0,0,979,1,1,4,0.04970692192772274,0,0
296,4,1,1.0,1,1,5,76,0,1,11,0.29683790147841754,0,1
70,1,0,0.0,0,0,1,1398,1,0,2,0.0375217466080663,0,0
52,3,0,0.0,0,0,1,404,1,0,3,0.09035806666499938,0,0
64,3,1,0.0,1,0,1,1606,1,0,3,0.09943291750825553,0,0
73,2,0,0.0,0,0,0,2666,1,0,4,0.07286639672997727,1,0
35,3,0,0.0,0,0,0,1181,1,0,4,0.034910441370718186,0,0
69,1,0,0.0,1,0,1,1259,1,0,0,0.0488604352809186,0,0
31,2,0,0.0,0,0,0,2531,1,0,4,0.08892250055478144,1,0
50,2,0,0.0,0,0,0,1756,1,0,0,0.06142830853124425,0,0
76,3,0,0.0,0,0,1,707,1,0,2,0.026376822516623245,0,0
56,3,0,0.0,0,0,1,2102,1,0,3,0.008934904650219778,0,0
72,3,0,0.0,0,0,0,203,1,0,0,0.057810803144500246,0,0
32,2,0,0.0,0,0,1,1310,1,0,3,0.05862295301043916,0,0
77,3,0,0.0,0,0,0,2893,1,0,4,0.08193937298096247,0,0
27,2,0,0.0,0,0,1,3454,1,0,2,0.05285812422551566,0,0
179,11,0,0.0,1,0,2,72,0,1,7,0.18539651218887548,1,1
22,2,0,0.0,0,0,0,3544,1,1,1,0.09405325375083722,0,0
76,2,0,0.0,1,0,0,3070,1,0,2,0.08730067658152246,0,0
77,2,0,0.0,0,0,1,2325,1,0,1,0.05734781295936923,0,0
223,10,1,0.0,1,1,4,84,0,1,19,0.14492163376159284,0,1
146,7,1,0.0,1,1,3,67,1,0,6,0.14402920626511898,1,1
23,1,0,0.0,0,0,1,1956,0,0,4,0.046557158330986996,0,0
63,2,0,0.0,0,0,1,2934,1,0,1,0.07414455779723565,0,0
64,3,0,0.0,0,0,1,3159,1,0,2,0.02098901094344127,0,0
21,1,0,0.0,0,0,0,1557,1,0,3,0.044703030552103985,0,0
265,9,0,0.0,1,0,5,77,1,1,19,0.25538794522519015,1,1
55,3,0,0.0,0,0,0,2711,1,0,4,0.03910433923740547,0,0
42,2,0,0.0,0,0,1,2283,1,0,1,0.09792709151925971,0,0
194,10,0,0.0,1,1,3,27,0,1,18,0.30825842516964275,0,1
214,7,1,0.0,1,1,5,79,0,1,9,0.26381405064609986,1,1
59,2,0,0.0,0,0,0,596,1,0,0,0.09489999767752574,0,0
27,3,0,0.0,0,0,0,724,1,0,2,0.0967017457238442,0,0
35,2,0,0.0,0,0,1,184,1,0,3,0.04365626654396533,0,0
171,5,1,0.0,0,1,4,16,0,0,10,0.3298038651718674,1,1
97,4,1,1.0,0,1,4,9,0,1,7,0.1295431187818728,1,1
37,1,0,0.0,1,0,1,182,1,0,0,0.035828021558596525,1,0
55,2,0,0.0,0,0,1,3230,1,0,0,0.054135924209053325,0,0
252,11,0,1.0,1,1,2,68,1,1,6,0.3045145976348379,0,1
20,1,0,0.0,0,0,0,2018,1,0,3,0.04180853990301595,0,0
20,1,0,0.0,0,0,1,335,1,0,0,0.009800228444831438,0,0
152,4,0,0.0,1,0,3,26,0,0,8,0.3105577411279,0,1
55,1,0,0.0,0,0,1,1988,1,0,4,0.04324622270180019,0,0
30,2,0,0.0,1,0,0,1768,1,0,1,0.059238371490042685,0,0
278,4,1,1.0,0,1,2,44,1,1,15,0.18988585331696617,1,1
275,6,0,1.0,1,1,2,85,0,1,15,0.2204718069220114,0,1
36,3,1,0.0,0,0,1,251,1,0,4,0.025925600634013314,0,0
43,2,0,0.0,0,0,0,2794,0,0,3,0.0577122489893944,0,0
53,3,0,0.0,0,0,0,1730,1,0,3,0.0883522666426394,0,0
23,1,0,0.0,0,0,1,1282,1,0,3,0.08036151588393534,0,0
54,1,0,0.0,0,0,0,1233,1,0,1,0.05759161421855559,0,0
262,6,1,1.0,0,1,5,55,0,1,10,0.27091046432727117,1,1
21,3,0,0.0,1,0,1,3544,1,0,3,0.015066081616236494,0,0
75,3,0,0.0,0,0,1,3611,1,0,3,0.0266808917406299,0,0
70,1,0,0.0,0,0,1,1492,1,0,4,0.06666302526047928,0,0
115,10,0,1.0,0,1,2,85,1,1,7,0.31589221810401596,0,1
28,1,0,0.0,0,0,0,940,1,0,1,0.025574001266931892,0,0
29,1,1,0.0,0,0,1,3238,1,0,1,0.0051342784088109,0,0
72,2,0,0.0,0,0,0,3510,1,0,3,0.08829156710754993,0,0
44,1,0,0.0,0,0,1,197,1,0,4,0.004181304163518218,0,0
70,3,0,0.0,0,0,0,1502,1,0,2,0.00550549477160397,0,0
79,3,0,0.0,1,0,1,3177,1,1,0,0.012009065747298542,0,0
24,3,0,0.0,0,0,1,1082,1,0,2,0.0008225646245234365,1,0
33,1,0,0.0,0,0,0,2956,0,0,0,0.0550136577656693,0,0
61,1,0,0.0,0,0,1,225,1,0,0,0.0719267369376305,0,0
67,2,0,0.0,0,0,0,1154,1,0,2,0.005168349790046812,0,0
57,2,1,0.0,0,0,1,3459,1,0,1,0.010012905684292684,0,0
76,3,0,0.0,0,0,1,2125,1,0,3,0.021688409749463546,0,0
59,1,0,0.0,0,0,1,2120,1,0,4,0.010221019185802383,0,0
21,3,1,0.0,0,0,0,2799,1,0,3,0.07833159252514671,0,0
37,3,0,0.0,0,0,0,189,1,0,2,0.04901068865398859,0,0
48,3,0,0.0,0,0,1,2174,1,0,1,0.07520498873901947,0,0
72,2,0,0.0,0,0,1,3335,1,0,2,0.05747548788094625,0,0
72,3,0,0.0,0,0,1,3349,1,0,2,0.08512523371132921,0,0
146,4,1,0.0,0,1,5,84,0,1,6,0.19675410976578583,0,1
225,8,0,1.0,1,1,2,50,0,0,14,0.1728379710221727,0,1
27,3,0,0.0,0,0,0,3493,1,0,4,0.06784204843926966,0,0
78,2,0,0.0,0,0,1,2432,1,0,3,0.05927121983339761,0,0
56,1,0,0.0,0,0,1,1089,1,0,0,0.031725389761547575,0,0
68,2,0,0.0,1,0,1,3151,1,0,4,0.007600266594569072,0,0
67,3,0,0.0,0,0,1,3357,1,0,2,0.04599794113094006,0,0
45,1,0,0.0,0,0,1,906,1,0,4,0.023126196791330045,0,0
56,1,0,0.0,0,0,0,695,1,0,1,0.010760399454320002,0,0
105,4,1,0.0,1,0,2,57,0,0,9,0.13086835317304651,1,1
23,2,0,0.0,1,0,1,3235,1,0,4,0.0705334116765478,0,0
140,10,1,1.0,0,1,2,10,1,0,7,0.25094536729462724,0,1
167,9,1,0.0,1,1,5,68,0,1,8,0.16012169033813023,1,1
25,1,0,0.0,0,0,0,3206,1,0,2,0.0230669353957937,0,0
52,3,0,0.0,0,0,1,589,1,0,4,0.06704883583261413,0,0
47,3,0,0.0,0,0,0,2622,0,0,2,0.045946434620692346,0,0
43,1,0,0.0,0,0,0,337,1,0,1,0.03234003405266452,1,0
23,3,0,0.0,0,0,1,1093,1,0,1,0.07517007475177391,0,0
21,1,0,0.0,0,0,1,709,1,0,3,0.012611947130741485,0,0
32,3,0,0.0,0,0,1,1389,1,0,2,0.06650536027885749,0,0
165,10,1,1.0,0,1,5,82,0,1,15,0.3188192355530116,1,1
68,3,0,0.0,0,0,0,1781,1,0,2,0.06421969547529884,0,0
286,11,1,0.0,1,1,3,5,0,1,6,0.25323775459276654,0,1
54,2,0,0.0,0,0,1,200,1,0,2,0.018002568353606797,0,0
114,4,1,1.0,0,1,5,31,0,1,14,0.3021464257848653,0,1
29,2,0,0.0,0,0,1,2094,1,0,0,0.025216322875265675,0,0
62,1,0,0.0,0,0,0,927,1,0,1,0.03880469701475589,0,0
220,9,1,1.0,1,1,4,50,1,1,18,0.3148150114625831,0,1
27,3,0,0.0,1,0,0,3074,1,0,4,0.016911091212785622,0,0
24,2,0,0.0,0,0,0,2351,1,0,3,0.07544668363577574,0,0
42,2,0,0.0,0,0,0,730,0,0,1,0.032427946807942434,1,0
53,2,0,0.0,0,0,1,856,1,0,3,0.04507427148750871,0,0
79,1,0,0.0,0,0,1,1799,1,0,1,0.0585619584908192,0,0
235,8,1,0.0,1,1,4,52,0,1,16,0.24418541478102182,0,1
66,3,0,0.0,0,0,1,3524,1,0,3,0.0779786651847439,0,0
51,3,0,0.0,0,0,1,972,1,0,1,0.01761160735025391,0,0
192,4,1,1.0,1,1,5,67,1,1,8,0.280670573870058,0,1
23,2,0,0.0,0,0,1,1065,1,0,1,0.047815126122309703,0,0
73,3,0,0.0,0,0,1,2076,1,0,1,0.030321123884513204,0,0
245,10,1,1.0,1,1,3,43,0,1,14,0.24996776439596688,0,1
47,3,0,0.0,0,0,1,2027,1,0,3,0.08457526646329289,0,0
67,3,0,0.0,0,0,0,338,1,0,2,0.09806448380444588,0,0
63,3,0,0.0,0,0,0,763,1,0,0,0.032746198479306654,0,0
79,3,1,0.0,0,0,0,460,1,0,1,0.04884911557690798,0,0
33,3,0,0.0,0,0,1,3055,0,0,0,0.013658771512047953,0,0
31,1,0,0.0,0,0,1,252,1,0,4,0.06133769095212982,0,0
165,4,1,0.0,0,1,2,57,0,1,15,0.23324180718742316,0,1
40,3,0,0.0,0,0,0,3039,0,0,4,0.09497876853621724,0,0
67,2,0,0.0,0,0,1,1950,1,0,4,0.043484149483804115,0,0
133,6,1,1.0,1,1,3,55,1,1,10,0.2935763442369197,0,1
73,2,0,0.0,0,0,0,1815,1,0,4,0.003173968034527075,0,0
148,8,0,1.0,0,1,3,26,0,1,17,0.12542861340281533,1,1
21,2,0,0.0,0,0,0,1316,1,0,1,0.04851029800697579,0,0
281,6,1,0.0,1,0,4,49,0,1,14,0.19578484479744057,1,1
75,2,0,0.0,1,0,0,2469,1,0,2,0.027409147520489143,0,0
48,2,0,0.0,0,0,0,3619,1,0,0,0.008016863297123556,0,0
65,3,0,0.0,1,0,1,417,1,0,0,0.06184721901049415,0,0
62,2,0,0.0,0,0,0,2154,1,0,2,0.04166318491066073,0,0
156,10,1,0.0,1,1,2,46,0,1,18,0.2713822842112371,0,1
73,1,0,0.0,1,0,1,1507,1,0,1,0.013009443185740177,0,0
26,3,0,0.0,0,0,1,417,1,0,3,0.07644147042385484,0,0
282,11,1,1.0,1,1,3,44,0,1,12,0.11369145727538327,1,1
63,2,0,0.0,0,0,0,1729,1,0,4,0.023221813858144893,0,0
36,3,0,0.0,0,0,0,3437,1,0,2,0.028049627531892076,1,0
28,2,0,0.0,0,0,0,1115,1,0,1,0.017303651442135283,0,0
25,1,0,0.0,0,0,0,3040,1,0,2,0.03825905911984067,0,0
63,1,0,0.0,0,0,1,3031,1,0,3,0.010425527750319054,0,0
185,8,0,1.0,1,0,5,59,0,1,11,0.3249283472087334,1,1
29,3,0,0.0,0,0,0,3437,1,0,3,0.05081397477443277,0,0
28,3,0,0.0,0,0,1,1159,1,0,1,0.03928547166728416,1,0
182,5,1,0.0,1,0,2,40,1,1,10,0.14121553499054867,0,1
52,3,0,0.0,0,0,1,2297,1,0,2,0.022003997077857607,0,0
51,1,0,0.0,0,0,1,2504,1,0,0,0.060581208609481046,0,0
53,3,0,0.0,0,0,0,782,1,0,0,0.058811576211267064,0,0
38,2,0,0.0,0,0,1,1169,1,0,3,0.0154487218255701,0,0
52,1,0,0.0,0,0,0,2666,1,0,2,0.011153564140663886,0,0
67,2,0,0.0,0,0,0,577,1,0,4,0.036966517247805586,0,0
35,2,0,0.0,0,0,1,2658,1,0,2,0.024981190922577293,0,0
221,11,1,0.0,0,1,3,28,0,1,9,0.16120556574743916,0,1
69,1,0,0.0,0,0,0,1785,1,0,0,0.07035106242131157,0,0
185,8,1,0.0,1,1,2,29,0,1,9,0.29927422740558945,0,1
45,2,0,0.0,0,0,1,2963,1,0,3,0.0245201071351858,1,0
64,2,0,0.0,0,0,1,1300,0,0,1,0.018637210453984976,0,0
73,3,0,0.0,0,0,1,3315,1,0,0,0.07102389506222259,0,0
100,4,1,0.0,0,1,2,70,0,1,8,0.39622982634409665,0,1
60,3,0,0.0,0,0,1,3507,1,0,1,0.02579851982373207,0,0
56,3,0,0.0,0,0,0,1322,1,0,4,0.07522799032212124,0,0
93,4,0,0.0,1,1,5,30,0,1,19,0.24685322857356057,1,1
49,1,0,0.0,0,0,1,1527,1,0,2,0.004045186315423133,0,0
81,5,1,1.0,0,1,5,37,0,1,7,0.2799644074199158,0,1
67,3,0,0.0,0,0,1,1641,1,0,1,0.077308536566245,0,0
187,8,1,1.0,1,1,3,15,0,1,6,0.10954626528418704,1,1
224,5,1,0.0,1,1,5,39,1,1,5,0.3509322837171238,1,1
35,2,0,0.0,0,0,0,2942,1,0,2,0.06783100210488731,0,0
65,2,0,0.0,0,0,1,3479,1,0,3,0.062283270487724834,0,0
76,2,0,0.0,0,0,1,1538,1,0,4,0.0013852574983733046,0,0
170,11,1,0.0,0,1,2,7,0,1,7,0.30601348656231414,1,1
50,3,0,0.0,0,0,0,2794,1,0,0,0.014230459078689861,0,0
79,1,0,0.0,0,0,0,468,1,0,4,0.07818964792043238,0,0
76,3,0,0.0,0,0,0,655,1,0,0,0.07244342695861887,0,0
70,1,0,0.0,0,0,0,439,1,0,0,0.014811567293057437,0,0
62,3,0,0.0,0,0,0,3455,1,0,0,0.006905528725487287,0,0
38,2,0,0.0,0,0,1,3203,1,0,0,0.05537678637372228,0,0
79,3,0,0.0,0,0,1,2367,1,0,4,0.04466212808106312,0,0
30,2,0,0.0,0,0,0,481,1,0,4,0.08583441214342813,0,0
33,3,0,0.0,0,0,1,3149,1,0,3,0.0482497749241034,0,0
66,2,0,0.0,0,0,0,2172,1,0,2,0.02202013240693711,1,0
248,9,0,0.0,1,1,3,6,0,1,16,0.2626632761646498,0,1
158,10,1,0.0,0,0,4,10,0,1,19,0.319692371941548,1,1
34,3,0,0.0,0,0,1,1416,1,0,4,0.09171170604729062,0,0
49,2,0,0.0,0,0,1,248,1,0,3,0.0309491087018022,0,0
78,1,0,0.0,0,0,0,3239,1,1,2,0.04816788665813901,0,0
50,1,0,0.0,0,0,1,1648,1,0,0,0.046979836849343884,0,0
43,3,0,0.0,0,0,0,2366,1,0,0,0.04936087306072117,0,0
74,2,0,0.0,0,0,1,431,1,0,4,0.07799299831835813,0,0
44,3,0,0.0,0,0,0,1400,1,0,4,0.09330942687561114,0,0
96,6,0,0.0,1,1,3,26,1,0,8,0.21776896445437938,1,1
49,1,0,0.0,0,0,0,2328,1,0,2,0.04014595796738005,0,0
55,3,1,0.0,0,0,0,2453,1,0,0,0.013939150796115574,0,0
69,1,0,0.0,0,0,0,2353,0,0,3,0.09156455316922497,0,0
188,9,1,1.0,1,1,3,11,0,0,18,0.18620126994341837,0,1
48,1,0,0.0,0,0,0,329,1,1,2,0.09784196132372602,0,0
46,2,0,0.0,0,0,1,1218,0,0,3,0.06625050232434458,0,0
72,3,0,0.0,0,0,1,3603,0,0,4,0.0141221982295347,0,0
69,2,0,0.0,0,0,0,2708,1,0,1,0.04930556894916789,0,0
55,2,0,0.0,0,0,0,1271,1,0,2,0.03036315755080371,0,0
79,3,0,0.0,0,0,0,3203,1,0,0,0.043871459723473144,0,0
53,3,0,0.0,0,0,1,637,1,0,1,0.033253312022018415,0,0
40,1,1,0.0,0,0,1,1056,1,0,2,0.07119367002338817,0,0
57,2,0,0.0,0,0,0,3166,1,0,0,0.0955959156504498,0,0
178,7,1,0.0,1,1,2,20,0,1,7,0.24120262981431762,1,1
52,1,0,0.0,0,0,0,511,1,0,0,0.00562387914027136,0,0
226,10,0,1.0,1,1,5,77,1,0,19,0.1901280713122378,0,1
31,2,0,0.0,0,0,0,3502,1,0,1,0.07585043587700731,0,0
43,3,0,0.0,0,0,1,1538,1,0,3,0.0332769021564178,1,0
69,3,0,0.0,0,0,1,2326,1,0,2,0.017496425115259985,0,0
56,3,0,0.0,1,0,1,867,1,0,3,0.08737911421290294,0,0
104,5,0,1.0,1,0,5,7,0,0,8,0.11163447076006972,1,1
245,11,1,1.0,1,0,2,6,0,1,11,0.325750905572014,0,1
72,1,0,0.0,0,0,1,2936,0,0,2,0.0666233020464922,0,0
38,3,1,0.0,0,0,0,808,0,0,4,0.005040347995021433,0,0
73,2,0,0.0,1,0,0,1645,1,0,2,0.06196830527544538,0,0
20,2,0,0.0,0,0,0,1064,1,0,3,0.04118669768793037,0,0
36,3,0,0.0,1,0,1,2652,1,0,1,0.043652004410619255,0,0
59,3,0,0.0,0,0,1,385,1,0,3,0.016333663539197654,0,0
207,5,0,0.0,1,1,4,28,0,1,6,0.3188102796091811,1,1
35,2,0,0.0,0,0,0,2659,1,0,2,0.040483647204341715,0,0
201,8,1,0.0,1,1,4,10,0,1,7,0.16257877784588376,1,1
265,4,1,1.0,1,1,3,81,0,0,5,0.3021119868052994,0,1
287,5,0,1.0,1,0,2,31,0,1,12,0.21642490255195196,0,1
78,3,0,0.0,0,0,1,377,1,0,0,0.027519549752127417,0,0
70,2,0,0.0,0,0,1,238,1,0,3,0.032907466057926084,0,0
75,3,1,0.0,0,0,1,1503,0,0,2,0.08812780632902312,0,0
62,2,1,0.0,0,0,0,1423,0,0,2,0.09108649027166012,0,0
34,1,0,0.0,0,0,0,2148,1,0,1,0.08436208107323552,0,0
167,5,0,0.0,1,1,4,35,1,1,10,0.14469266605610484,0,1
104,8,1,0.0,1,1,3,10,0,1,16,0.2530424639654749,1,1
252,7,0,0.0,0,0,3,29,1,1,5,0.34553966863531593,1,1
299,5,1,1.0,1,1,3,7,1,1,7,0.2925414198513024,1,1
61,3,0,0.0,0,0,0,428,1,0,3,0.03542594316312647,0,0
26,3,0,0.0,0,0,1,953,1,0,4,0.012035932261905791,0,0
37,2,0,0.0,0,0,1,1309,1,0,0,0.06772691182914545,1,0
31,3,0,0.0,1,0,0,1688,1,0,2,0.05672299130367295,0,0
145,4,1,0.0,1,0,3,37,1,0,6,0.11641922262016094,1,1
69,2,0,0.0,0,0,0,2206,1,0,2,0.004241209176679761,0,0
48,1,0,0.0,0,0,0,1956,1,0,4,0.06968223929275945,0,0
40,1,0,0.0,0,0,0,656,0,0,2,0.08056921655802035,0,0
26,2,0,0.0,0,0,0,819,1,0,1,0.0303311870981006,0,0
71,1,0,0.0,0,0,1,3343,1,0,3,0.0808081498448409,0,0
208,9,1,0.0,0,1,3,28,1,0,19,0.3444816158269342,0,1
31,3,0,0.0,0,0,0,2305,1,0,0,0.028482888239575833,0,0
39,3,0,0.0,0,0,1,289,1,1,4,0.09649526009767206,0,0
76,3,0,0.0,1,0,1,3250,1,0,1,0.08087345549920472,0,0
33,1,0,0.0,0,0,0,1216,1,0,3,0.00534766731411529,0,0
29,3,0,0.0,0,0,1,3280,1,0,0,0.09883872911886864,1,0
203,4,1,1.0,1,1,3,54,0,0,6,0.2412666186011245,1,1
42,3,0,0.0,0,0,0,693,1,0,4,0.013952762283532883,0,0
49,1,0,0.0,0,0,1,2293,1,0,3,0.026908650372752176,0,0
66,2,0,0.0,0,0,1,1332,1,0,4,0.05041980045407786,0,0
77,2,0,0.0,0,0,1,399,1,0,2,0.009366981029790323,0,0
50,3,0,0.0,1,0,0,2904,1,0,1,0.05164755136616089,0,0
71,1,0,0.0,0,0,1,1685,1,0,0,0.09024728617195182,0,0
75,2,0,0.0,0,0,1,3361,0,0,4,0.07188791263253938,0,0
210,8,1,1.0,0,0,4,88,0,1,15,0.3996552345312572,0,1
38,3,0,0.0,0,0,0,2404,1,0,1,0.024940269006777472,1,0
38,3,0,0.0,0,0,0,2927,1,0,1,0.05256226385212947,0,0
63,1,0,0.0,0,0,0,1315,1,0,3,0.009635817951315961,0,0
42,2,0,0.0,0,0,1,2576,1,0,1,0.06751718369863162,0,0
115,7,1,1.0,0,0,5,56,0,1,10,0.27918066704577593,0,1
166,8,0,1.0,1,1,4,12,1,1,15,0.39164555315603256,1,1
60,3,0,0.0,0,0,0,3503,1,0,2,0.020105039703546736,0,0
151,10,0,0.0,1,1,2,50,1,1,8,0.3836296963463445,0,1
271,6,0,1.0,1,0,3,63,0,1,13,0.3156425140829938,1,1
261,7,1,1.0,1,0,4,61,0,0,13,0.37202522489659307,1,1
23,1,0,0.0,0,0,1,2168,1,0,1,0.014873857745356878,0,0
52,2,0,0.0,0,0,0,913,1,0,1,0.012720617003659996,0,0
67,2,0,0.0,0,0,0,3209,1,0,0,0.040260318942757424,0,0
