ip_address,threat_type,threat_level,confidence,first_seen_days_ago,last_seen_days_ago,total_reports,is_active
122.222.79.234,scanner,1,0.7244657227167557,260,6,7,1
125.183.171.185,spam,4,0.5060576350548012,65,15,16,1
134.219.31.108,malware,4,0.7602417071952742,149,13,50,1
202.113.145.68,spam,8,0.9919641008508089,69,9,14,1
127.200.134.114,phishing,2,0.761530454486526,363,2,97,1
8.63.234.135,phishing,1,0.5912133427445568,1,27,6,1
41.39.2.145,botnet,7,0.5110468735523874,28,11,61,1
194.206.109.221,phishing,6,0.6773518790621045,255,7,21,1
114.111.179.150,malware,5,0.9591140278483035,60,15,10,1
4.248.243.134,botnet,8,0.9982770540879404,99,24,32,1
166.25.138.218,malware,2,0.9726839874060014,143,23,6,0
17.215.91.227,bruteforce,2,0.8647099966271283,191,0,2,1
31.204.245.163,malware,9,0.7790713642203276,352,16,39,0
144.206.106.146,phishing,1,0.795343073191126,352,5,49,1
111.100.111.62,bruteforce,6,0.7694960045459804,269,27,27,0
112.240.232.155,phishing,3,0.8535246524614941,298,0,56,1
247.162.115.173,malware,5,0.7094366133476762,325,23,14,1
246.34.27.103,phishing,8,0.8346020024778827,310,14,23,1
125.101.136.204,phishing,7,0.5608060574786005,203,12,85,1
143.20.51.163,phishing,4,0.6328476532807419,244,29,51,0
234.96.50.83,spam,8,0.9180015194043147,30,5,94,0
55.214.76.127,bruteforce,2,0.9518744653716955,331,20,25,1
172.192.242.93,bruteforce,7,0.7695041187801499,51,12,53,0
88.79.152.247,bruteforce,5,0.5158178086064662,242,21,88,1
215.91.46.208,malware,6,0.9634867853958841,262,3,11,1
235.183.37.139,scanner,3,0.8510321290136432,173,0,35,1
195.14.0.135,malware,7,0.7070139618776804,99,22,55,0
1.48.95.201,bruteforce,7,0.7991894715997482,60,9,58,1
157.25.86.173,botnet,2,0.714887417220683,359,24,68,1
235.92.243.102,phishing,1,0.7326696133660255,187,3,37,1
225.70.139.95,phishing,2,0.9434049328297008,6,12,77,0
160.117.147.119,scanner,8,0.5805421234585557,188,3,9,1
51.80.35.67,botnet,3,0.5518345677411184,82,15,28,0
129.113.154.245,spam,4,0.5013643722565079,350,8,55,1
111.167.224.212,malware,8,0.6570001878060634,282,3,46,1
142.99.196.215,spam,3,0.5737068832422136,123,25,80,1
109.251.119.79,botnet,6,0.6099927475690556,156,19,70,0
134.160.182.19,scanner,2,0.5056194913326885,86,7,27,0
127.204.28.189,botnet,3,0.6135977073438517,147,26,10,1
198.206.207.24,scanner,1,0.666355790966187,69,3,23,1
151.239.9.182,spam,9,0.5157837482049407,75,8,21,1
105.168.176.145,spam,4,0.8039520621485738,113,10,90,1
241.183.235.173,botnet,6,0.7844001744418789,2,23,45,1
158.171.237.202,botnet,7,0.5485178892549625,233,4,3,1
55.146.156.2,phishing,2,0.7975048887592004,166,8,59,1
164.146.134.154,scanner,8,0.9993269593044388,98,7,43,1
207.110.247.38,phishing,9,0.9722344764057703,123,29,99,1
131.101.254.208,malware,2,0.5013354966838317,44,25,7,0
194.94.91.71,malware,5,0.8976891556651798,323,3,27,0
222.170.249.190,botnet,2,0.676802638118243,286,19,62,1
199.227.220.24,spam,5,0.5318256851673138,105,0,42,1
244.166.67.128,malware,7,0.647991606858104,293,19,97,1
93.43.132.55,malware,6,0.6608682581564811,133,27,4,0
221.253.157.29,phishing,4,0.7616221196545284,7,12,90,0
154.210.153.37,phishing,2,0.8305418836344274,27,23,62,1
219.221.114.181,malware,7,0.874527806104204,270,27,8,1
158.2.250.122,botnet,9,0.6229515212816333,222,27,84,1
43.6.124.49,phishing,1,0.6608852851242485,7,4,17,1
121.72.244.41,malware,3,0.6541908534298676,309,21,5,0
106.76.206.182,spam,7,0.6813684340604382,133,19,63,1
127.196.220.227,phishing,9,0.9998281544781693,28,29,9,1
91.154.7.32,malware,5,0.8889716514137129,114,20,8,1
212.63.137.13,scanner,7,0.9874952326343485,33,9,7,0
191.92.162.61,phishing,7,0.8465555297735285,6,15,37,1
182.7.28.95,scanner,4,0.7031353508236422,39,7,55,1
41.157.213.149,phishing,5,0.6948720918134874,329,11,67,1
204.10.1.178,phishing,2,0.7442905724875226,61,24,8,1
169.193.225.131,bruteforce,8,0.7084348916822187,85,2,69,1
80.178.195.87,bruteforce,1,0.9141631230463729,212,25,5,1
249.241.211.153,scanner,2,0.7325010065133464,115,3,17,1
158.209.105.139,botnet,3,0.647807180105423,64,16,58,1
221.16.153.248,malware,7,0.887430134348326,296,26,63,1
249.22.183.180,botnet,6,0.9272102046906974,169,20,27,1
48.19.236.2,botnet,7,0.7102144780702258,115,19,76,1
88.30.154.130,bruteforce,5,0.833904285952766,321,21,92,1
249.77.3.241,malware,4,0.5294022669441524,115,21,68,1
141.227.162.236,bruteforce,7,0.7647324259857333,220,12,28,0
246.127.246.200,bruteforce,3,0.522490568872754,356,25,89,1
194.133.30.246,bruteforce,7,0.514595420247234,49,5,58,0
138.235.20.234,spam,2,0.8064624252613695,326,2,50,1
202.22.130.160,botnet,8,0.6516676911974936,335,13,67,0
148.201.28.105,botnet,6,0.8712685812277328,78,6,31,0
52.114.173.162,botnet,3,0.9480412803162961,19,2,12,1
101.83.60.125,spam,3,0.5696955868651754,36,5,55,1
200.70.69.139,phishing,5,0.862261419289462,258,28,4,1
108.209.242.234,scanner,3,0.7572599991441716,92,12,94,0
249.220.216.191,scanner,6,0.5560596250813494,186,13,42,1
21.237.130.82,spam,2,0.8257963032403624,356,14,91,1
88.110.229.10,botnet,8,0.8047334015532364,200,25,54,0
155.11.6.145,scanner,9,0.7578209337003913,287,15,22,1
193.191.249.114,spam,7,0.963235602279829,47,0,1,0
26.14.242.252,bruteforce,3,0.7605398480520082,252,14,48,1
33.61.228.47,malware,4,0.9952575577251063,45,29,43,1
95.34.192.200,scanner,2,0.7546144069240555,230,23,20,1
76.122.245.249,malware,9,0.5579260191506838,94,6,18,1
83.24.56.32,botnet,5,0.7352356255375152,302,27,70,1
63.11.62.77,scanner,2,0.5911643812775356,217,8,49,1
92.0.178.70,spam,6,0.7985667426087136,39,14,76,1
136.195.132.217,phishing,7,0.8465660875968006,202,13,17,1
86.219.38.23,scanner,2,0.7342176393535469,115,18,53,1
68.179.3.126,scanner,1,0.5488514838415741,90,27,22,1
175.250.20.229,scanner,7,0.7343206992917765,57,23,82,1
184.104.65.187,scanner,1,0.5407271073672002,9,17,10,0
7.48.15.145,spam,3,0.841062977753267,255,8,24,1
84.249.86.98,spam,4,0.8951841124325437,316,0,84,1
75.33.160.26,phishing,2,0.9811901636135195,248,11,12,1
66.124.62.87,spam,7,0.5744010535642282,316,9,4,1
41.213.185.98,spam,5,0.7662101677666521,5,6,42,1
124.78.9.15,botnet,1,0.7837686837677094,330,13,5,1
42.92.184.215,botnet,8,0.9612382668904899,187,25,26,1
251.16.187.9,malware,7,0.8136383202982571,234,29,59,0
114.35.200.208,phishing,4,0.5727548228226605,182,0,62,0
36.47.50.97,botnet,2,0.7181756619815947,286,14,80,1
119.94.69.74,phishing,7,0.8273812642531253,122,21,5,1
80.67.245.150,phishing,2,0.8501422160346487,157,0,26,1
77.207.115.254,scanner,6,0.9315369992952868,322,12,83,1
221.5.153.75,bruteforce,1,0.5902535599221985,12,19,6,1
88.220.2.52,bruteforce,7,0.9757710733777492,314,22,24,1
74.124.187.254,bruteforce,7,0.5295697060077962,53,1,95,1
191.64.51.235,phishing,4,0.991881067284451,359,2,95,1
218.249.75.142,scanner,4,0.9288835464332043,276,3,53,0
89.71.234.68,malware,5,0.8301363913810856,42,15,7,0
156.198.137.115,malware,2,0.8674977501322108,266,21,10,1
57.249.227.66,bruteforce,9,0.5363460029593983,108,28,39,1
90.244.49.14,malware,4,0.5207399314472262,322,11,86,1
250.15.181.171,scanner,9,0.5508828982756828,165,24,78,1
42.208.109.22,bruteforce,3,0.5436799073320688,350,3,28,0
68.18.65.167,scanner,9,0.7736906167347175,105,21,42,1
73.251.146.144,malware,1,0.6077219935558946,50,11,62,0
54.152.111.18,bruteforce,7,0.9301028186033633,203,6,52,1
151.116.84.139,scanner,4,0.7228743115340361,301,19,22,1
39.104.67.25,spam,7,0.8477552382291375,42,21,57,1
191.223.157.173,spam,6,0.8264365464850799,282,2,96,1
123.217.120.61,scanner,4,0.659926519464855,84,4,11,1
100.50.97.137,scanner,4,0.6215837867628645,216,11,14,1
204.1.229.5,botnet,8,0.6712281426483175,157,11,31,0
190.196.179.86,botnet,7,0.8983291869249188,349,26,4,0
133.186.67.253,phishing,4,0.7931384242098092,126,25,22,1
9.92.149.155,bruteforce,6,0.6267693312595877,190,19,93,1
138.207.233.125,phishing,6,0.9089232215302151,265,22,99,1
234.60.50.10,phishing,1,0.5273796930551533,59,21,64,1
134.61.112.133,malware,2,0.8495916874951477,282,6,77,1
122.197.190.123,spam,4,0.7195504028746554,61,21,84,1
184.186.62.111,malware,6,0.8656451930329441,301,11,83,1
89.186.50.178,bruteforce,6,0.9637306401217134,125,1,79,0
253.131.103.123,scanner,1,0.8750170489734519,171,13,90,1
48.31.119.179,botnet,8,0.7209826776556911,62,22,84,1
180.98.73.34,bruteforce,2,0.5754878407569404,259,15,61,0
164.69.170.110,scanner,5,0.9031754879027168,15,23,6,1
16.58.180.19,bruteforce,4,0.7303527634606858,178,6,79,0
226.216.94.113,scanner,5,0.5376561617285649,329,3,68,0
41.80.174.222,botnet,5,0.8595276988884331,100,19,6,0
103.53.182.95,scanner,8,0.6459259829582948,175,27,66,1
147.61.98.93,phishing,7,0.5244441147525927,192,4,36,1
187.64.67.28,bruteforce,9,0.9513755074870389,300,13,15,1
18.25.103.147,botnet,1,0.741550546046955,272,8,76,0
55.118.123.185,scanner,6,0.6404805265865108,260,4,40,0
134.128.7.225,phishing,6,0.8581932789424558,174,1,41,0
51.234.84.216,phishing,2,0.9429511888412818,233,4,7,0
25.174.182.192,spam,8,0.5001535375168777,299,28,22,1
249.234.82.93,phishing,6,0.8439260925210769,215,2,72,1
117.137.55.12,malware,9,0.8835058470092108,246,9,11,1
161.119.70.17,botnet,5,0.6049637136397465,20,7,2,0
253.188.121.124,botnet,7,0.7448119157050872,323,25,30,1
10.30.59.70,botnet,6,0.544642949458968,242,9,68,1
17.49.36.210,scanner,5,0.8733749412576738,287,28,53,1
190.217.240.118,bruteforce,6,0.9237280092816762,279,1,89,0
208.199.215.205,scanner,4,0.5540933286623303,243,13,21,0
157.159.215.80,malware,3,0.9082301267164173,162,26,25,1
11.223.133.123,bruteforce,1,0.8857850852422668,145,3,73,0
35.32.17.165,phishing,1,0.6734566601854486,66,20,72,1
13.201.228.90,scanner,6,0.8451447649667916,102,11,5,0
110.208.191.1,bruteforce,9,0.5000240619471559,309,19,92,0
63.216.33.103,phishing,8,0.9658988272329994,124,28,66,0
10.127.211.7,bruteforce,2,0.7751916176541864,116,13,85,1
56.79.164.157,phishing,9,0.8101694320309998,250,15,49,1
252.11.144.48,bruteforce,8,0.8323297067695493,320,4,8,0
212.25.111.211,scanner,9,0.7806845086091834,225,25,98,0
122.238.11.149,scanner,4,0.9283819437697316,187,15,87,1
42.60.57.253,malware,9,0.804850916075772,186,26,79,1
182.33.6.109,spam,2,0.9538799956202363,75,28,27,1
35.14.192.218,botnet,1,0.7911658111170045,272,3,2,1
227.24.233.59,scanner,9,0.5855612109902832,148,28,28,0
251.78.85.251,scanner,8,0.9567812779196514,194,2,11,1
134.179.206.88,phishing,7,0.8408137491798884,363,0,46,1
149.70.120.253,spam,8,0.8496194972177781,283,29,21,1
93.253.95.32,scanner,1,0.9927408752858009,43,3,42,0
53.58.253.69,bruteforce,9,0.5375982771047896,169,8,32,1
190.131.85.18,spam,9,0.7142963035475857,93,0,32,1
227.80.241.114,botnet,9,0.6195476964933075,223,15,71,1
184.23.65.141,bruteforce,6,0.8152132323568286,277,22,22,1
62.53.142.197,phishing,4,0.9034058418740359,37,2,78,1
131.36.36.229,malware,2,0.9831553544462064,269,23,77,1
131.190.34.180,bruteforce,4,0.7272980534773601,234,5,21,0
215.123.155.252,botnet,7,0.8931091153213021,110,12,22,0
222.17.121.244,bruteforce,1,0.9585257960201898,167,16,34,1
164.160.191.154,spam,9,0.8416627162679424,53,14,10,1
48.167.16.168,spam,3,0.6213662762248856,126,25,65,0
135.56.7.128,botnet,4,0.8039270755538956,274,20,65,1
117.55.125.159,spam,5,0.9849760239085933,41,29,88,0
59.57.139.176,bruteforce,3,0.9937769144307826,40,11,67,1
159.107.210.191,malware,4,0.8211799118583891,49,28,95,1
74.166.203.148,bruteforce,5,0.9434938789359946,158,7,43,0
101.47.232.71,malware,1,0.6001746819243015,331,26,41,0
116.181.121.78,spam,9,0.6230393024761084,181,15,13,0
203.198.28.202,bruteforce,4,0.9764438064424299,180,2,4,1
93.72.99.176,spam,9,0.567617687747404,165,27,23,1
74.210.183.95,malware,4,0.5955532190467394,231,27,70,0
17.136.236.97,spam,1,0.7102742995600259,205,3,34,1
162.172.215.9,scanner,5,0.7947921438766752,354,6,41,1
135.143.18.231,phishing,9,0.8019086094841359,49,14,18,0
134.113.242.139,bruteforce,3,0.6459880043327821,145,10,90,1
125.203.60.250,scanner,5,0.9603069489751741,297,15,97,1
42.12.139.85,spam,3,0.9575499538039314,144,21,33,0
202.19.49.164,spam,3,0.6960340265261862,15,13,25,1
92.87.68.37,phishing,1,0.7171458847151486,84,22,52,0
253.251.139.250,spam,2,0.8512485584119559,215,12,17,1
99.124.167.54,phishing,2,0.8314979481994504,51,8,51,0
130.177.40.45,bruteforce,9,0.6911485074804812,35,24,3,0
103.105.136.190,malware,7,0.7071221257605017,106,17,55,1
128.85.46.5,phishing,8,0.6740194717107695,218,2,86,1
204.0.43.150,phishing,2,0.6176925034766539,336,19,56,0
38.242.18.208,scanner,9,0.7290691814620698,297,21,35,1
159.114.194.87,spam,3,0.8432170659512702,253,4,68,1
170.122.81.154,bruteforce,2,0.8709833526571464,67,21,59,0
141.57.145.67,malware,1,0.8894368241279813,186,26,92,1
122.251.86.131,botnet,9,0.6873660067265608,123,23,59,1
55.88.218.58,phishing,8,0.8823179971424868,29,1,13,1
236.62.90.52,botnet,4,0.5032581578459376,184,21,62,1
231.216.125.24,spam,7,0.7385249688584411,288,24,94,1
72.8.109.165,phishing,3,0.8969522000663455,358,20,47,1
94.116.82.181,botnet,3,0.8150223603206767,52,16,76,1
80.151.235.149,scanner,4,0.7370315620772538,176,15,3,0
100.39.102.239,botnet,2,0.8223210033031746,132,28,21,1
62.253.197.69,scanner,4,0.953473001574332,361,23,65,1
142.244.108.170,malware,3,0.7831909003051036,76,19,18,1
178.188.254.4,spam,8,0.899893095730053,349,23,13,1
72.215.202.17,bruteforce,2,0.9903713626125987,59,12,71,1
114.84.56.218,botnet,9,0.8527841010377833,310,19,77,0
107.47.171.173,phishing,3,0.7866628819445318,90,10,81,1
219.207.246.218,spam,4,0.5187429735626701,297,7,96,0
117.160.30.112,botnet,3,0.6872389491272938,324,24,93,1
47.133.107.72,phishing,3,0.7827213667575592,279,20,45,1
71.161.107.53,phishing,8,0.8986032858530162,198,4,62,0
142.15.170.116,bruteforce,8,0.7190523948237881,117,1,30,1
73.73.80.12,bruteforce,6,0.9800291378823867,182,24,75,0
128.69.146.235,phishing,4,0.6358968763118374,54,26,14,1
41.180.156.198,bruteforce,1,0.8722835976051582,270,3,53,1
59.88.248.192,phishing,4,0.7095157085420638,4,2,10,1
24.216.143.180,botnet,8,0.7429942472829529,100,1,72,1
80.133.164.213,malware,6,0.9012510169327201,285,2,31,1
132.225.91.166,bruteforce,2,0.6481076308258528,52,15,6,1
169.91.80.142,scanner,3,0.5484060282975716,217,19,83,1
71.213.178.65,scanner,7,0.7601277923067136,328,8,19,1
221.51.222.30,scanner,4,0.7643973059018744,285,5,12,1
185.206.209.99,malware,4,0.8985838861126869,239,25,64,1
242.157.97.42,phishing,5,0.9841596031160509,213,14,82,1
139.26.151.227,phishing,8,0.5276503431641741,103,4,55,1
167.71.242.18,spam,7,0.7958447368715544,360,28,67,0
77.44.215.115,scanner,9,0.8406392651574,363,8,9,1
87.139.176.222,scanner,5,0.9929006753742609,221,23,6,1
159.91.21.172,phishing,1,0.9712951071384558,339,5,1,1
92.191.76.25,scanner,4,0.8562253823559888,347,2,42,1
108.178.237.135,phishing,6,0.7608947056222329,188,22,93,1
109.133.23.19,phishing,6,0.5807619611496306,326,12,55,0
83.227.114.9,bruteforce,9,0.6920882776022087,323,25,49,0
112.250.163.102,phishing,5,0.7925611625285771,310,21,99,1
168.250.220.152,botnet,5,0.8626001982978768,98,27,99,1
48.190.68.181,botnet,6,0.8176997787395561,96,14,30,0
182.169.118.45,botnet,6,0.8570614009138706,326,10,35,0
125.217.13.231,botnet,3,0.7145762522759489,72,29,63,1
157.243.133.135,malware,6,0.8638136452855045,255,15,22,1
37.52.17.215,spam,8,0.5718706280098595,230,14,43,1
236.37.186.129,spam,6,0.5812931558815568,169,23,28,1
196.242.43.47,phishing,5,0.5814160729147314,332,27,18,0
35.214.218.60,scanner,3,0.945432478517888,156,5,32,1
90.51.254.252,botnet,1,0.5380170316543172,221,13,69,0
8.106.207.169,spam,5,0.9007541863667379,363,10,54,1
131.223.196.212,spam,6,0.6167854490233686,345,25,34,0
142.251.95.26,botnet,6,0.7342149702476253,98,19,31,1
111.197.122.186,malware,6,0.957978297732839,219,9,97,1
228.167.50.123,malware,3,0.7929686148437534,243,15,4,1
5.76.159.208,spam,4,0.6050588431161793,258,11,14,1
1.204.254.182,malware,3,0.6420450301594036,193,6,15,0
11.180.7.153,bruteforce,2,0.9602233119478929,149,6,60,0
168.31.215.28,botnet,8,0.7135719625549892,154,26,20,1
206.236.130.228,spam,7,0.7934927415033948,21,23,20,1
128.254.218.212,botnet,8,0.7299660983126943,115,17,49,0
239.206.61.27,malware,6,0.6892190440242247,112,14,99,0
245.44.104.92,botnet,7,0.611639563466201,210,26,68,1
25.233.188.44,malware,1,0.8430957502423011,23,5,18,1
238.224.173.142,malware,5,0.8591210131360603,282,29,24,0
136.175.141.193,botnet,4,0.6374425458036997,291,18,27,1
80.81.134.207,malware,3,0.8945054215274152,362,7,33,1
88.176.126.243,bruteforce,2,0.9272676001508398,55,19,64,0
55.140.200.184,phishing,9,0.9603375481198152,265,14,25,1
56.14.184.58,botnet,8,0.580606206959185,53,29,69,1
163.87.96.144,phishing,2,0.6519618418066332,336,3,18,1
8.220.214.173,botnet,6,0.9301766737518478,107,17,45,1
223.39.240.182,malware,3,0.599270101413947,201,12,20,0
247.13.186.245,malware,3,0.5017342296217477,201,21,35,1
222.52.230.127,spam,5,0.9354136551258172,336,21,6,1
155.174.79.115,bruteforce,7,0.6632247208756847,217,0,91,1
134.54.224.44,spam,7,0.707248762569475,242,27,92,1
18.15.11.148,phishing,1,0.7231670128603189,353,7,75,1
45.191.231.187,malware,7,0.9241373003336142,177,18,9,0
93.221.217.22,spam,7,0.6689460722967302,60,16,52,1
97.249.244.231,malware,6,0.9461399429282409,35,9,28,1
47.28.213.45,botnet,6,0.808469569024024,357,0,19,1
77.251.8.24,spam,2,0.7636433620168421,45,0,85,0
15.163.12.91,phishing,3,0.6628072535637313,94,20,63,1
172.100.70.200,spam,3,0.6218558481405929,326,4,95,0
229.232.205.122,malware,3,0.8120292213886744,43,0,7,1
76.163.115.61,scanner,2,0.7234470800282881,319,20,37,1
232.208.167.245,scanner,9,0.9552580049660031,225,22,89,0
221.125.154.1,bruteforce,6,0.7458193580570249,145,20,92,1
244.161.67.88,malware,2,0.7558974583505955,268,24,36,1
21.160.134.193,botnet,3,0.7083616405680004,12,19,17,1
233.2.235.51,spam,6,0.8946314984956425,24,12,90,1
79.94.181.208,scanner,4,0.7124195990546351,260,8,92,1
202.245.220.123,botnet,7,0.6346709998748774,127,15,37,1
187.5.156.17,malware,6,0.9310154371467549,38,27,81,1
117.59.149.152,botnet,6,0.7984141106826201,156,7,60,1
125.80.84.51,malware,3,0.7957551098845008,363,13,49,1
178.138.183.71,bruteforce,8,0.8054111035819633,184,28,81,1
170.38.68.236,spam,9,0.8594198741028334,173,16,97,0
48.124.56.21,botnet,6,0.6565339946562834,185,28,56,1
82.98.147.15,spam,2,0.5169221854165014,280,3,34,1
69.204.178.76,botnet,1,0.9052965804385048,73,6,87,1
62.118.212.37,malware,3,0.5644525269408187,294,16,30,1
134.198.25.234,malware,3,0.8609098686052721,15,27,27,1
240.7.200.219,botnet,8,0.5411576491436644,187,23,51,1
4.20.158.149,bruteforce,5,0.687653921014246,171,15,9,1
232.24.230.143,malware,1,0.5315130349157691,185,13,20,1
245.162.176.43,phishing,4,0.7611068398138623,31,15,87,0
169.36.184.42,phishing,7,0.8265678863907875,62,26,47,0
175.91.60.142,spam,5,0.5857165705890941,348,1,19,0
68.52.83.34,phishing,6,0.685813809219201,300,23,68,0
76.96.151.148,phishing,4,0.9651197455215268,308,14,77,1
197.229.29.88,bruteforce,2,0.7211945585537284,188,10,12,1
235.231.6.36,bruteforce,9,0.9012717844882783,305,12,73,1
38.207.51.143,scanner,2,0.9635923725301045,25,3,79,1
174.150.139.221,scanner,2,0.9871729124886433,345,23,85,1
172.239.142.93,bruteforce,2,0.9491610098456846,38,0,79,1
237.106.125.49,scanner,1,0.6587026645794846,192,14,5,1
21.14.13.42,bruteforce,3,0.9812864430805965,162,11,69,1
236.207.14.234,scanner,6,0.9061976208730235,52,20,25,1
63.195.26.215,malware,7,0.9185877918197438,173,8,88,1
93.104.52.52,bruteforce,1,0.5075864920859174,195,6,31,1
63.200.180.57,spam,5,0.9771194316591468,210,2,46,1
120.51.106.43,spam,5,0.8890451119243703,277,15,34,0
135.116.169.4,bruteforce,1,0.88398374825395,187,3,41,1
197.132.202.233,phishing,4,0.5407623654642931,307,25,78,1
220.79.40.246,spam,1,0.6162842705366656,330,22,91,1
222.131.254.2,phishing,1,0.9811308325689496,213,13,68,0
238.194.241.149,spam,7,0.7503385374027381,328,21,87,1
198.42.244.82,botnet,7,0.698929009118628,28,12,38,1
108.196.136.212,botnet,3,0.9199704085734568,170,28,46,0
156.25.81.83,bruteforce,7,0.5436702070569721,121,19,69,1
131.72.99.223,spam,3,0.7084710081355297,158,18,27,1
49.144.62.55,malware,2,0.6878503872110417,85,26,43,1
151.33.104.105,phishing,4,0.6749256935151964,301,1,78,0
69.14.174.3,spam,3,0.6538461218265366,3,9,71,1
211.155.2.102,bruteforce,7,0.605037478395039,1,27,45,1
4.87.158.45,phishing,1,0.5864554014952611,132,24,18,1
187.44.250.75,scanner,6,0.820203058459837,301,18,32,1
165.192.8.145,bruteforce,2,0.9596974206043392,78,14,2,1
118.64.130.239,spam,8,0.7544258226249407,146,6,41,1
26.180.158.26,malware,5,0.6489872761733222,165,14,20,1
23.29.9.72,scanner,3,0.5795800988611132,314,16,93,1
236.216.63.150,bruteforce,7,0.9150716825262971,237,23,58,1
143.122.104.184,spam,2,0.9857460282366068,327,15,90,1
249.73.147.105,botnet,5,0.674577700733926,275,16,38,0
47.86.52.181,spam,8,0.6454752127760645,203,27,1,1
129.1.57.147,botnet,1,0.8007464764874707,52,15,69,1
190.205.71.230,botnet,1,0.8876644904767128,106,17,54,0
140.153.26.29,bruteforce,3,0.7277014017748322,54,16,14,1
15.173.244.253,spam,3,0.8150365749304747,245,3,25,1
129.59.106.220,spam,7,0.858274534011646,163,1,9,1
185.2.114.146,botnet,6,0.9802961439280896,14,16,94,1
52.59.33.96,phishing,7,0.5825186652600417,0,16,83,0
221.88.59.154,scanner,4,0.9986912469126847,350,1,61,1
231.199.18.246,malware,2,0.6960783276206144,136,21,52,1
111.233.21.221,spam,2,0.8616000713632769,150,1,8,0
161.165.127.237,scanner,1,0.7862071889864986,179,28,16,1
238.34.106.128,scanner,9,0.7433343085044201,231,14,8,1
195.82.137.219,phishing,7,0.8490376843657932,187,28,23,1
143.138.110.90,scanner,3,0.6978769251117976,17,27,73,1
251.23.76.224,spam,2,0.5630549906684033,224,27,96,1
101.131.12.201,bruteforce,3,0.7444466915606198,104,15,34,1
185.240.97.120,bruteforce,7,0.7609579353411593,205,10,18,1
37.47.198.1,scanner,5,0.6009510766999696,185,28,44,1
60.249.139.149,spam,3,0.9678096781643286,64,1,15,0
139.43.114.186,spam,9,0.6137378233231456,332,7,15,1
108.43.77.226,botnet,2,0.7046137970420489,206,20,93,1
162.24.252.132,phishing,7,0.5774648434223617,228,29,23,1
192.115.118.218,malware,6,0.7678983230934721,68,23,87,1
144.9.108.194,botnet,6,0.6538188040500448,141,11,65,1
35.210.133.19,malware,7,0.7446362599880421,205,13,86,0
187.180.243.243,spam,6,0.612308458229101,173,27,71,1
8.205.9.195,bruteforce,2,0.5268875639743579,196,13,32,1
166.28.14.87,botnet,5,0.8896133255411276,330,23,92,1
23.209.45.211,scanner,3,0.8205431419798292,306,11,32,1
28.25.9.175,scanner,9,0.6703696778555064,196,1,33,1
4.54.65.67,malware,8,0.5237471123411611,227,13,43,0
135.54.207.31,spam,2,0.9327875313485605,270,22,13,1
74.18.155.81,bruteforce,1,0.5848975024678397,198,24,92,1
156.146.228.87,malware,4,0.965371109140714,324,11,9,1
20.12.76.43,bruteforce,4,0.7392976892979792,14,23,62,1
139.175.142.145,phishing,2,0.6701933549542418,285,28,57,1
182.49.27.211,bruteforce,7,0.8708797384454819,333,8,48,1
4.21.213.119,scanner,3,0.9384197030375929,215,28,43,0
101.38.33.97,botnet,7,0.6853567818228554,34,7,67,1
44.169.39.97,botnet,7,0.7036718760850936,68,19,81,0
140.129.250.156,botnet,1,0.7165791096735987,211,15,98,1
74.85.208.90,bruteforce,6,0.9611615307393345,45,9,32,0
67.198.235.200,scanner,4,0.8462819957571663,247,6,73,1
212.75.226.209,bruteforce,8,0.6238230585228277,84,14,60,1
92.232.9.86,spam,8,0.5924998487509897,47,24,1,0
102.184.224.214,scanner,3,0.6151838317124081,230,8,57,1
108.164.204.91,scanner,4,0.6317819445927587,66,3,84,1
192.78.85.222,bruteforce,1,0.6150917456670008,88,22,69,1
107.167.100.226,bruteforce,2,0.829253223596198,218,5,85,1
108.59.225.250,botnet,7,0.5579667553287532,51,27,69,1
48.116.226.106,scanner,7,0.6936792448539804,21,11,68,1
147.199.230.33,botnet,9,0.8125267864851833,98,14,61,1
44.252.219.165,spam,9,0.6454299869714655,130,18,8,1
112.88.35.81,phishing,9,0.5326371923508291,87,25,89,1
88.148.129.31,botnet,6,0.5409119614229841,135,21,7,0
108.224.29.204,bruteforce,8,0.5629833881523432,38,23,37,1
172.11.50.121,malware,9,0.9179215124340776,17,1,42,1
177.243.151.152,phishing,7,0.8289317528024849,104,27,32,1
250.187.138.13,spam,4,0.5322612055488224,145,18,17,1
91.199.73.200,bruteforce,4,0.6955344395757099,335,23,28,1
192.19.71.73,phishing,6,0.6392925864235328,223,19,70,1
71.77.27.130,bruteforce,4,0.7890200558144,116,19,48,1
121.42.7.13,botnet,7,0.7614029748361567,0,1,54,0
213.110.219.35,bruteforce,8,0.7405620116848575,116,14,42,1
23.45.253.15,spam,8,0.6572561851863066,25,26,36,1
130.60.114.204,malware,8,0.5688998860219954,11,25,66,1
64.248.51.164,botnet,2,0.871188191436319,293,11,31,1
195.68.66.249,botnet,2,0.9399283844213272,340,28,65,1
175.82.1.172,spam,2,0.9720754546164087,168,0,3,1
229.191.245.209,spam,2,0.5293094853067902,52,22,13,0
78.27.218.54,phishing,4,0.8699543557944415,268,13,31,0
202.66.163.102,malware,5,0.8632517297034812,247,3,29,0
120.190.152.214,bruteforce,4,0.9735548070727946,127,21,57,1
48.166.46.222,phishing,5,0.6264572972488827,75,23,33,1
21.157.91.159,bruteforce,4,0.8710895191475783,268,10,53,1
121.115.153.235,bruteforce,7,0.5273131443832423,145,6,10,1
150.148.0.165,bruteforce,1,0.8156228603808096,47,12,63,0
